State,Action,Action wo Noise
[-0.49118383  0.         -0.49118383  0.         -0.49118383  0.        ],-0.9999741,-0.9999741
[-0.49292652 -0.00174269 -0.49639889 -0.00347237 -0.501575   -0.0051761 ],-0.99999607,-0.99999607
[-0.50841615 -0.00684115 -0.51687113 -0.00845498 -0.52687656 -0.01000543],-0.99999917,-0.99999917
[-0.5383574  -0.01148084 -0.55122759 -0.01287019 -0.5653908  -0.01416321],-0.99999917,-0.99999917
[-0.58074138 -0.01535059 -0.5971655  -0.01642411 -0.61454233 -0.01737683],-0.9999959,-0.9999959
[-0.6327455  -0.01820318 -0.65164462 -0.01889912 -0.67110684 -0.01946221],-0.99991554,-0.99991554
[-0.69099837 -0.01989153 -0.71118639 -0.02018802 -0.73154047 -0.02035408],-0.9933317,-0.9933317
[-0.75192419 -0.02038372 -0.77221627 -0.02029208 -0.79230186 -0.02008558],-0.21518338,-0.21518338
[-0.81090622 -0.01860436 -0.82793561 -0.0170294  -0.84330942 -0.0153738 ],0.9966432,0.9966432
[-0.85514152 -0.0118321  -0.86338227 -0.00824075 -0.86799863 -0.00461636],0.99999905,0.99999905
[-0.86896764 -0.00096901 -0.86628559  0.00268206 -0.85996279  0.0063228 ],1.0,1.0
[-0.85002411  0.00993867 -0.83651021  0.01351391 -0.81947927  0.01703093],1.0,1.0
[-0.79900937  0.0204699  -0.77520102  0.02380835 -0.74817979  0.02702122],1.0,1.0
[-0.71809878  0.03008101 -0.6851404   0.03295838 -0.64951732  0.03562308],1.0,1.0
[-0.61147216  0.03804516 -0.57127555  0.04019661 -0.52922259  0.04205296],1.0,1.0
[-0.48562745  0.04359514 -0.44081648  0.04481097 -0.39512001  0.04569647],1.0,1.0
[-0.34886345  0.04625656 -0.30235821  0.04650524 -0.25589309  0.04646511],1.0,1.0
[-0.20972679  0.0461663  -0.16408177  0.04564503 -0.11913993  0.04494184],1.0,1.0
[-0.07504009  0.04409983 -0.03187717  0.04316292  0.01029716  0.04217434],1.0,1.0
[0.0514727  0.04117553 0.09167798 0.04020528 0.13097722 0.03929924],1.0,1.0
[0.16946698 0.03848976 0.20727293 0.03780595 0.24454683 0.0372739 ],1.0,1.0
[0.28146388 0.03691705 0.31822046 0.03675658 0.35503233 0.03681187],1.0,1.0
