State,Action,Action wo Noise
[-0.41392997  0.         -0.41392997  0.         -0.41392997  0.        ],-1.0,-0.9999819
[-0.41623773 -0.00230776 -0.42083684 -0.00459912 -0.42769452 -0.00685768],-1.0,-0.9999906
[-0.4367616  -0.00906708 -0.44797262 -0.01121102 -0.46124598 -0.01327336],-0.72461575,-0.9999973
[-0.47607118 -0.01482521 -0.49233856 -0.01626738 -0.50992697 -0.01758841],-0.80695873,-0.99999934
[-0.52882833 -0.01890136 -0.54890091 -0.02007258 -0.56999434 -0.02109343],-1.0,-0.9999999
[-0.59224093 -0.02224659 -0.61547633 -0.0232354  -0.63953135 -0.02405501],-1.0,-1.0
[-0.66423429 -0.02470294 -0.68941348 -0.02517919 -0.71489972 -0.02548624],-1.0,-1.0
[-0.74052867 -0.02562895 -0.76614309 -0.02561442 -0.79159475 -0.02545166],-1.0,-1.0
[-0.81674608 -0.02515134 -0.84147146 -0.02472538 -0.86565805 -0.02418659],-0.8996573,-1.0
[-0.88905581 -0.02339776 -0.91157918 -0.02252336 -0.9331561  -0.02157692],-1.0,-1.0
[-0.95387791 -0.02072181 -0.97369706 -0.01981915 -0.99257673 -0.01887968],-1.0,-1.0
[-1.0104899  -0.01791316 -1.0274182  -0.01692831 -1.04335091 -0.01593271],-0.82989234,-1.0
[-1.05802863 -0.01467771 -1.0714525  -0.01342387 -1.08362782 -0.01217532],-1.0,-1.0
[-1.09481806 -0.01119024 -1.10503377 -0.01021571 -1.11428702 -0.00925325],-1.0,-1.0
[-1.12259073 -0.00830371 -1.12995812 -0.00736739 -1.13640216 -0.00644405],-1.0,-1.0
[-1.1419352  -0.00553303 -1.14656852 -0.00463333 -1.15031212 -0.0037436 ],-0.4046316,-1.0
"[-1.15228133e+00 -1.96921016e-03 -1.15248069e+00 -1.99361381e-04
 -1.15091067e+00  1.57002337e-03]",-0.17844959,-1.0
[-1.14722836  0.00368231 -1.14142545  0.00580291 -1.13348943  0.00793601],-0.89347243,-1.0
[-1.12447693  0.0090125  -1.11437153  0.01010541 -1.10315692  0.0112146 ],-1.0,-1.0
[-1.09097746  0.01217946 -1.07781954  0.01315793 -1.06367215  0.01414738],-1.0,-1.0
[-1.04852782  0.01514433 -1.03238351  0.01614431 -1.01524167  0.01714184],-1.0,-1.0
[-0.9971113   0.01813036 -0.97800911  0.0191022  -0.95796057  0.02004853],-1.0,-1.0
[-0.93700109  0.02095948 -0.91517698  0.02182411 -0.8925464   0.02263058],-1.0,-1.0
[-0.8691801   0.0233663  -0.84516192  0.02401818 -0.82058905  0.02457286],-0.98102486,-1.0
[-0.79554352  0.02504553 -0.77014878  0.02539474 -0.74454051  0.02560827],-1.0,-0.9999999
[-0.71889387  0.02564664 -0.69336489  0.02552898 -0.66811699  0.02524789],-1.0,-0.9999994
[-0.64331885  0.02479814 -0.61914199  0.02417686 -0.59575832  0.02338367],-0.508968,-0.99999744
[-0.57260113  0.02315719 -0.54984119  0.02275994 -0.52764809  0.0221931 ],-0.8907803,-0.99998903
[-0.50676079  0.0208873  -0.4873359   0.0194249  -0.46951861  0.01781729],-1.0,-0.99996513
[-0.45360514  0.01591347 -0.43971278  0.01389236 -0.42794294  0.01176984],-0.90910953,-0.9999342
[-0.41824438  0.00969856 -0.41068655  0.00755783 -0.40532312  0.00536342],-1.0,-0.99992675
[-0.40232827  0.00299485 -0.40172301  0.00060526 -0.40351159 -0.00178858],-1.0,-0.999954
