State,Action,Action wo Noise
[-0.59584092  0.         -0.59584092  0.         -0.59584092  0.        ],-0.9275297,-0.9275297
[-0.59669463 -0.00085371 -0.5983958  -0.00170117 -0.60093198 -0.00253618],-0.9784219,-0.9784219
[-0.60436098 -0.003429   -0.60865781 -0.00429683 -0.61379123 -0.00513342],-0.9918348,-0.9918348
[-0.61974419 -0.00595295 -0.62647376 -0.00672957 -0.63393171 -0.00745795],-0.99270386,-0.99270386
[-0.64206625 -0.00813454 -0.65081992 -0.00875367 -0.66013149 -0.00931157],-0.98280716,-0.98280716
[-0.66992167 -0.00979018 -0.68012354 -0.01020187 -0.69066836 -0.01054482],-0.9116332,-0.9116332
[-0.70137941 -0.01071105 -0.71218688 -0.01080747 -0.72302164 -0.01083476],-0.3123458,-0.3123458
[-0.73291689 -0.00989525 -0.74181194 -0.00889504 -0.74965331 -0.00784138],0.93272114,0.93272114
[-0.7545272  -0.00487389 -0.7564053  -0.0018781  -0.7552768   0.0011285 ],0.9997878,0.9997878
[-0.75104758  0.00422921 -0.74374214  0.00730544 -0.73340339  0.01033876],0.9999981,0.9999981
[-0.72009295  0.01331043 -0.70389269  0.01620026 -0.68490521  0.01898749],0.99999976,0.99999976
[-0.66325459  0.02165062 -0.63908693  0.02416766 -0.61257034  0.02651659],1.0,1.0
[-0.58389435  0.02867599 -0.55326861  0.03062574 -0.52092064  0.03234797],1.0,1.0
[-0.48709276  0.03382789 -0.45203812  0.03505464 -0.41601607  0.03602205],1.0,1.0
[-0.37928696  0.03672911 -0.3421067   0.03718027 -0.30472135  0.03738534],1.0,1.0
[-0.26736214  0.03735921 -0.23024096  0.03712119 -0.19354673  0.03669422],1.0,1.0
[-0.15744279  0.03610395 -0.12206512  0.03537767 -0.08752169  0.03454343],1.0,1.0
[-0.05389259  0.03362911 -0.02123088  0.03266171  0.0104359   0.03166678],1.0,1.0
[0.04110391 0.03066801 0.0707909  0.02968699 0.09953405 0.02874315],1.0,1.0
[0.12738783 0.02785378 0.15442197 0.02703413 0.18071961 0.02629764],1.0,1.0
[0.20637575 0.02565615 0.23149593 0.02512018 0.25619516 0.02469923],1.0,1.0
[0.28059716 0.02440199 0.30483383 0.02423667 0.32904504 0.02421121],1.0,1.0
[0.35337854 0.0243335  0.37799016 0.02461162 0.40304411 0.02505395],1.0,1.0
