State,Action,Action wo Noise
[-0.58724129  0.         -0.58724129  0.         -0.58724129  0.        ],0.9142031,0.862082
[-0.58539556  0.00184573 -0.5817177   0.00367786 -0.57623485  0.00548285],0.8401438,0.89587283
[-0.56909865  0.0071362  -0.56036205  0.0087366  -0.55009006  0.01027199],0.6743956,0.92158234
[-0.53860801  0.01148205 -0.52600183  0.01260618 -0.51236603  0.0136358 ],0.84123695,0.9311248
[-0.49755261  0.01481342 -0.48167248  0.01588013 -0.46484412  0.01682837],1.0,0.9348433
[-0.44695413  0.01788998 -0.42813393  0.0188202  -0.40851997  0.01961396],1.0,0.93386626
[-0.38825205  0.02026791 -0.36747157  0.02078048 -0.3463197   0.02115187],1.0,0.9237447
[-0.32493563  0.02138408 -0.30345487  0.02148076 -0.28200776  0.02144711],1.0,0.89976263
[-0.26071806  0.0212897  -0.23970185  0.02101621 -0.21906663  0.02063522],1.0,0.8519746
[-0.19891068  0.02015595 -0.17932267  0.01958801 -0.16038153  0.01894113],1.0,0.7687533
[-0.14215656  0.01822497 -0.12470767  0.01744889 -0.10808585  0.01662182],0.46107104,0.634148
[-0.09314215  0.01494371 -0.07990987  0.01323228 -0.06841449  0.01149538],0.8236597,0.3863579
[-0.05813115  0.01028334 -0.0490744   0.00905675 -0.04125512  0.00781928],-0.05184434,0.12083483
[-0.03599448  0.00526064 -0.03329704  0.00269744 -0.03316491  0.00013213],-0.6529825,-0.23018599
[-0.03649989 -0.00333498 -0.04329937 -0.00679948 -0.05355726 -0.01025789],-0.53205067,-0.5632976
[-0.06708102 -0.01352377 -0.08385242 -0.01677139 -0.1038432  -0.01999078],-1.0,-0.7348459
[-0.12771364 -0.02387045 -0.15540283 -0.02768918 -0.18682521 -0.03142238],-0.56785345,-0.82456803
[-0.22121687 -0.03439167 -0.25842969 -0.03721282 -0.29827984 -0.03985015],-0.7951142,-0.8361084
[-0.34088677 -0.04260693 -0.38598911 -0.04510234 -0.43328713 -0.04729802],-0.14675514,-0.7872293
[-0.48147436 -0.04818723 -0.53019682 -0.04872246 -0.57908993 -0.04889311],0.4887021,-0.57473665
[-0.62683572 -0.04774579 -0.6730865  -0.04625078 -0.71752027 -0.04443377],0.1432566,0.0017426014
[-0.76036541 -0.04284514 -0.80136552 -0.0410001  -0.84030035 -0.03893483],1.0,0.59408283
[-0.87570149 -0.03540114 -0.90742627 -0.03172478 -0.93536763 -0.02794136],1.0,0.8971958
[-0.95944837 -0.02408074 -0.97961523 -0.02016686 -0.99583329 -0.01621807],1.0,0.9757912
[-1.00808098 -0.01224769 -1.01634587 -0.00826488 -1.02062145 -0.00427558],1.0,0.9931866
"[-1.02090498e+00 -2.83525679e-04 -1.01719628e+00  3.70870123e-03
 -1.00949769e+00  7.69858221e-03]",1.0,0.99741983
[-0.99781508  0.01168261 -0.98215986  0.01565523 -0.96255207  0.01960779],1.0,0.9987508
[-0.93902445  0.02352762 -0.91162732  0.02739713 -0.88043413  0.0311932 ],1.0,0.9992157
[-0.84554733  0.0348868  -0.8071042   0.03844313 -0.76528201  0.04182218],1.0,0.9993398
[-0.7203019   0.04498011 -0.67243066  0.04787124 -0.6219799   0.05045076],1.0,0.9992688
[-0.56930194  0.05267795 -0.51478229  0.05451965 -0.45882875  0.05595354],1.0,0.99891126
[-0.40185794  0.05697081 -0.34428001  0.05757792 -0.28648305  0.05779697],1.0,0.9976686
[-0.22881822  0.05766483 -0.17158713  0.05723108 -0.11503207  0.05655506],1.0,0.99296033
[-0.05932962  0.05570245 -0.00458767  0.05474195  0.04915451  0.05374218],1.0,0.97237957
[0.10192383 0.05276932 0.15380911 0.05188528 0.20495584 0.05114673],1.0,0.8827683
[0.25556045 0.05060461 0.30586452 0.05030407 0.35614926 0.05028474],1.0,0.6118573
