State,Action,Action wo Noise
[-0.48155181  0.         -0.48155181  0.         -0.48155181  0.        ],1.0,1.0
[-0.48036632  0.00118548 -0.47800417  0.00236215 -0.47448292  0.00352125],1.0,1.0
[-0.4698287   0.00465422 -0.46407602  0.00575269 -0.45726738  0.00680864],1.0,1.0
[-0.44945295  0.00781443 -0.44069004  0.00876291 -0.43104256  0.00964748],0.9498244,1.0
[-0.42065563  0.01038693 -0.40960381  0.01105181 -0.39796566  0.01163815],0.9756747,1.0
[-0.38578409  0.01218157 -0.37314342  0.01264067 -0.36012973  0.01301369],1.0,1.0
[-0.34679351  0.01333623 -0.33322201  0.0135715  -0.31950197  0.01372004],1.0,1.0
[-0.30571879  0.01378318 -0.29195581  0.01376298 -0.27829365  0.01366215],0.9897709,1.0
[-0.26482501  0.01346865 -0.25162335  0.01320165 -0.23875795  0.01286541],1.0,1.0
[-0.22627818  0.01247976 -0.21424418  0.012034   -0.20271133  0.01153285],1.0,1.0
[-0.19173027  0.01098106 -0.18134693  0.01038334 -0.17160265  0.00974428],0.94338685,1.0
[-0.16261926  0.00898339 -0.15442914  0.00819012 -0.1470604   0.00736873],0.93278056,1.0
[-0.14055312  0.00650728 -0.13492769  0.00562543 -0.13020106  0.00472663],1.0,1.0
[-0.12628613  0.00391493 -0.12319392  0.00309221 -0.1209329   0.00226102],1.0,1.0
[-0.11950916  0.00142375 -0.11892645  0.00058271 -0.1191863  -0.00025986],1.0,1.0
[-0.12028804 -0.00110174 -0.12222876 -0.00194072 -0.12500329 -0.00277452],1.0,1.0
[-0.12860407 -0.00360078 -0.13302108 -0.00441701 -0.13824166 -0.00522058],0.90415287,1.0
[-0.14439408 -0.00615242 -0.15145935 -0.00706527 -0.15941473 -0.00795538],0.93849796,1.0
[-0.16818188 -0.00876714 -0.17772976 -0.00954788 -0.18802287 -0.01029311],0.84909046,1.0
[-0.19915506 -0.01113219 -0.21108053 -0.01192547 -0.22374765 -0.01266712],0.8528076,1.0
[-0.23709318 -0.01334553 -0.25105331 -0.01396013 -0.26555806 -0.01450475],0.8840754,1.0
[-0.28048442 -0.01492636 -0.29575062 -0.0152662  -0.31126957 -0.01551895],0.73252165,1.0
[-0.32717667 -0.01590711 -0.34337437 -0.0161977  -0.35976007 -0.0163857 ],1.0,1.0
[-0.37582568 -0.01606561 -0.39146364 -0.01563796 -0.40656687 -0.01510322],1.0,1.0
