State,Action,Action wo Noise
[-0.57306564  0.         -0.57306564  0.         -0.57306564  0.        ],-1.0,-0.9999785
[-0.57419599 -0.00113036 -0.57644833 -0.00225234 -0.57980595 -0.00335762],-0.6589945,-0.99998444
[-0.58373251 -0.00392655 -0.58819899 -0.00446649 -0.5931725  -0.0049735 ],-1.0,-0.9999897
[-0.59912798 -0.00595548 -0.60602182 -0.00689385 -0.61380378 -0.00778195],-0.7968412,-0.999994
[-0.62211268 -0.00830891 -0.6308887  -0.00877602 -0.64006914 -0.00918043],-0.9188108,-0.99999654
[-0.64977192 -0.00970279 -0.65992906 -0.01015714 -0.67047021 -0.01054115],-1.0,-0.99999803
[-0.68144512 -0.01097491 -0.69277993 -0.01133481 -0.70439966 -0.01161973],-0.55888,-0.9999989
[-0.71556723 -0.01116756 -0.72621163 -0.0106444  -0.73626661 -0.01005498],-0.36798146,-0.9999993
[-0.74538458 -0.00911797 -0.75351117 -0.00812659 -0.7605989  -0.00708773],-1.0,-0.9999994
[-0.76755515 -0.00695625 -0.77434075 -0.0067856  -0.78091818 -0.00657743],-1.0,-0.9999995
[-0.78725176 -0.00633358 -0.79330777 -0.00605601 -0.79905457 -0.0057468 ],-1.0,-0.9999996
[-0.80446269 -0.00540811 -0.80950487 -0.00504219 -0.81415618 -0.00465131],-1.0,-0.99999964
[-0.81839397 -0.00423779 -0.82219795 -0.00380398 -0.82555016 -0.00335221],-1.0,-0.9999997
[-0.82843498 -0.00288483 -0.83083915 -0.00240417 -0.83275171 -0.00191256],-0.74502695,-0.9999997
"[-8.33781571e-01 -1.02985663e-03 -8.33924099e-01 -1.42527892e-04
 -8.33178660e-01  7.45439257e-04]",-0.71612144,-0.99999964
[-0.83150524  0.00167342 -0.82891138  0.00259386 -0.82540886  0.00350252],-0.4686117,-0.9999995
[-0.82064253  0.00476633 -0.81463467  0.00600787 -0.8074139   0.00722077],-0.5228757,-0.9999993
[-0.79909685  0.00831704 -0.78972522  0.00937163 -0.77934734  0.01037788],-1.0,-0.9999987
[-0.76873407  0.01061327 -0.75794358  0.01079049 -0.74703675  0.01090683],-1.0,-0.9999978
[-0.73607684  0.01095991 -0.72512909  0.01094775 -0.71426028  0.01086881],-1.0,-0.9999966
[-0.70353821  0.01072207 -0.6930312   0.01050702 -0.68280745  0.01022374],-1.0,-0.999995
[-0.67293453  0.00987292 -0.66347868  0.00945585 -0.65450425  0.00897443],-1.0,-0.9999932
[-0.64607308  0.00843118 -0.63824387  0.00782921 -0.63107168  0.00717219],-1.0,-0.9999918
[-0.62460733  0.00646435 -0.61889696  0.00571037 -0.61398155  0.00491541],-1.0,-0.99999136
[-0.60989655  0.004085   -0.60667152  0.00322503 -0.60432987  0.00234165],-1.0,-0.99999213
"[-6.02888645e-01  1.44122825e-03 -6.02358334e-01  5.30310137e-04
 -6.02742808e-01 -3.84474048e-04]",-1.0,-0.9999938
[-0.60403926 -0.00129646 -0.60623825 -0.00219899 -0.60932378 -0.00308552],-0.902136,-0.9999957
[-0.61312663 -0.00380285 -0.61761927 -0.00449264 -0.62276928 -0.00515001],-0.8858548,-0.9999972
[-0.62851521 -0.00574593 -0.63481599 -0.00630077 -0.6416268  -0.00681081],-1.0,-0.9999982
[-0.64907078 -0.00744399 -0.6570958  -0.00802501 -0.66564613 -0.00855033],-1.0,-0.9999989
[-0.67466306 -0.00901693 -0.6840854  -0.00942234 -0.69385005 -0.00976465],-0.5948022,-0.9999994
[-0.70328482 -0.00943477 -0.71232847 -0.00904365 -0.72092328 -0.00859481],-1.0,-0.9999996
[-0.72962308 -0.00869981 -0.73837423 -0.00875114 -0.74712372 -0.00874949],-1.0,-0.9999997
[-0.75581962 -0.0086959  -0.76441137 -0.00859175 -0.77285007 -0.00843871],-1.0,-0.9999998
[-0.7810888  -0.00823872 -0.78908276 -0.00799396 -0.79678952 -0.00770676],-0.66008335,-0.9999999
[-0.80365927 -0.00686975 -0.80965723 -0.00599796 -0.81475369 -0.00509646],-1.0,-0.9999999
[-0.81943376 -0.00468007 -0.82367508 -0.00424132 -0.82745772 -0.00378265],-0.8273679,-0.9999999
[-0.83050524 -0.00304752 -0.83280372 -0.00229848 -0.83434278 -0.00153905],-1.0,-0.9999999
"[-8.35374449e-01 -1.03167166e-03 -8.35894137e-01 -5.19688596e-04
 -8.35899532e-01 -5.39449926e-06]",-0.6485694,-0.9999999
[-0.83486346  0.00103607 -0.83279054  0.00207292 -0.82969005  0.00310049],-1.0,-0.9999999
[-0.82610318  0.00358687 -0.82204637  0.00405681 -0.8175385   0.00450787],-1.0,-0.9999998
[-0.81260089  0.00493761 -0.80725729  0.0053436  -0.80153388  0.00572341],-1.0,-0.99999976
[-0.79545923  0.00607464 -0.78906428  0.00639496 -0.78238222  0.00668206],-0.40199888,-0.9999997
[-0.77455146  0.00783076 -0.76561438  0.00893708 -0.7556205   0.00999388],-0.7866687,-0.99999946
[-0.74520362  0.01041688 -0.73442446  0.01077916 -0.72334744  0.01107702],-1.0,-0.99999905
[-0.71236037  0.01098707 -0.70153205  0.01082832 -0.69093171  0.01060034],-0.8452008,-0.99999845
[-0.68039622  0.01053549 -0.66999544  0.01040078 -0.65979945  0.01019599],-0.7146338,-0.9999976
[-0.64968209  0.01011736 -0.63971345  0.00996864 -0.6299634   0.00975005],-1.0,-0.9999964
[-0.62092909  0.00903431 -0.61267513  0.00825396 -0.60526101  0.00741411],-1.0,-0.9999954
[-0.59874054  0.00652047 -0.59316127  0.00557927 -0.58856406  0.00459721],-1.0,-0.9999952
[-0.58498269  0.00358137 -0.58244353  0.00253916 -0.58096533  0.0014782 ],-1.0,-0.99999577
"[-5.80558999e-01  4.06330422e-04 -5.81227543e-01 -6.68543932e-04
 -5.82966021e-01 -1.73847809e-03]",-0.68712586,-0.99999684
[-0.58529228 -0.00232626 -0.58818917 -0.00289689 -0.59163535 -0.00344617],-0.017783092,-0.9999978
[-0.59460146 -0.00296611 -0.59706574 -0.00246428 -0.59901014 -0.0019444 ],-0.553607,-0.9999981
[-0.60122418 -0.00221404 -0.6036917  -0.00246751 -0.60639468 -0.00270299],-0.23075126,-0.9999984
[-0.60882919 -0.00243451 -0.61097754 -0.00214835 -0.61282416 -0.00184662],-0.53445864,-0.99999857
[-0.61481124 -0.00198708 -0.61692442 -0.00211318 -0.61914845 -0.00222403],-0.90625525,-0.99999875
[-0.62202502 -0.00287657 -0.62553345 -0.00350843 -0.62964861 -0.00411517],-0.64218724,-0.9999991
[-0.63394504 -0.00429642 -0.63839217 -0.00444714 -0.64295856 -0.00456639],-0.5359956,-0.99999934
[-0.64745275 -0.00449419 -0.65184326 -0.00439051 -0.65609948 -0.00425622],-0.20122926,-0.9999995
[-0.65968975 -0.00359027 -0.6625893  -0.00289955 -0.66477821 -0.00218891],-0.20921327,-0.9999995
"[-6.66253476e-01 -1.47526209e-03 -6.67005010e-01 -7.51533549e-04
 -6.67027689e-01 -2.26794913e-05]",0.13770828,-0.9999995
[-0.66580098  0.00122671 -0.66333324  0.00246773 -0.65964137  0.00369188],-0.15784562,-0.99999934
[-0.65519403  0.00444734 -0.65002193  0.0051721  -0.644161    0.00586093],-0.36008608,-0.999999
[-0.63795556  0.00620543 -0.63144931  0.00650626 -0.62468834  0.00676097],-0.29034704,-0.9999985
[-0.61761629  0.00707205 -0.61028394  0.00733235 -0.60274428  0.00753966],-0.20574391,-0.9999978
[-0.5949252   0.00781908 -0.58688387  0.00804134 -0.57867936  0.00820451],-0.6504284,-0.99999666
[-0.57103926  0.0076401  -0.5640202   0.00701906 -0.55767437  0.00634583],-0.69355756,-0.9999956
[-0.55211375  0.00556062 -0.54737987  0.00473388 -0.54350811  0.00387175],-0.95510495,-0.9999954
"[-5.40919784e-01  2.58832829e-03 -5.39634265e-01  1.28551999e-03
 -5.39661182e-01 -2.69176491e-05]",-1.0,-0.99999636
[-0.54106768 -0.0014065  -0.54384322 -0.00277554 -0.54796702 -0.0041238 ],-1.0,-0.9999978
[-0.55340822 -0.0054412  -0.56012614 -0.00671793 -0.56807067 -0.00794452],-0.8221307,-0.99999887
[-0.57691583 -0.00884517 -0.58659602 -0.00968019 -0.59703973 -0.01044371],-0.62704897,-0.99999946
[-0.60787765 -0.01083792 -0.61903077 -0.01115312 -0.63041846 -0.01138769],-1.0,-0.99999976
[-0.64251864 -0.01210018 -0.65524572 -0.01272708 -0.66851092 -0.0132652 ],-1.0,-0.9999999
[-0.6822232  -0.01371227 -0.69629018 -0.01406698 -0.71061914 -0.01432896],-0.8666217,-0.99999994
[-0.72491783 -0.01429868 -0.73909669 -0.01417886 -0.7530695  -0.01397281],-0.67138547,-1.0
[-0.76646111 -0.01339161 -0.77919525 -0.01273415 -0.79120191 -0.01200666],-1.0,-1.0
[-0.8029103  -0.01170838 -0.81426052 -0.01135023 -0.82519673 -0.01093621],-0.7328764,-1.0
[-0.8352665  -0.01006978 -0.84442409 -0.00915759 -0.85262947 -0.00820538],-0.7682234,-1.0
[-0.85990112 -0.00727165 -0.86620948 -0.00630836 -0.87152972 -0.00532024],-0.9359755,-1.0
[-0.87609313 -0.00456341 -0.8798827  -0.00378957 -0.88288461 -0.00300191],-0.9656376,-1.0
"[-8.85132609e-01 -2.24800036e-03 -8.86618772e-01 -1.48616359e-03
 -8.87337913e-01 -7.19140576e-04]",-0.6738216,-1.0
"[-8.86849813e-01  4.88100213e-04 -8.85156163e-01  1.69364953e-03
 -8.82262870e-01  2.89329283e-03]",-1.0,-1.0
[-0.87866942  0.00359345 -0.87438875  0.00428068 -0.86943657  0.00495218],-0.9493415,-1.0
[-0.86375555  0.00568102 -0.85736766  0.00638789 -0.85029833  0.00706932],-0.46588814,-1.0
[-0.84185146  0.00844687 -0.83206299  0.00978847 -0.8209762   0.01108678],-0.08948477,-1.0
[-0.80807762  0.01289859 -0.7934294   0.01464822 -0.77710556  0.01632383],-0.15553507,-0.99999994
[-0.75929178  0.01781378 -0.74008727  0.01920452 -0.71960415  0.02048311],0.098392166,-0.9999999
[-0.69758667  0.02201748 -0.67417515  0.02341153 -0.64952472  0.02465042],-0.19135414,-0.9999994
[-0.6242392   0.02528553 -0.59849731  0.02574189 -0.57248543  0.02601188],-0.24827398,-0.999997
[-0.54648063  0.0260048  -0.52067675  0.02580387 -0.49526721  0.02540955],-0.10040405,-0.99998534
[-0.47022049  0.02504671 -0.44572302  0.02449748 -0.42195492  0.0237681 ],-0.66367817,-0.9999312
[-0.39993291  0.02202201 -0.37981277  0.02012013 -0.36173342  0.01807935],-1.0,-0.999786
[-0.34632091  0.01541251 -0.33367618  0.01264473 -0.32388004  0.00979614],-1.0,-0.99967885
[-0.31699377  0.00688627 -0.31305971  0.00393406 -0.31210178  0.00095793],-1.0,-0.9997734
[-0.31412576 -0.00202399 -0.31911941 -0.00499365 -0.32705227 -0.00793286],-0.96031463,-0.99992
[-0.33781575 -0.01076348 -0.35134205 -0.0135263  -0.36754401 -0.01620196],-1.0,-0.9999838
[-0.38637409 -0.01883008 -0.40770453 -0.02133044 -0.43138678 -0.02368224],-1.0,-0.99999774
[-0.45725182 -0.02586504 -0.48511119 -0.02785937 -0.51475857 -0.02964738],-0.46244073,-0.99999976
[-0.54516591 -0.03040734 -0.57610527 -0.03093936 -0.60734612 -0.03124085],-0.63372034,-0.99999994
[-0.63891603 -0.03156991 -0.67058879 -0.03167276 -0.70214508 -0.0315563 ],-1.0,-1.0
[-0.73392541 -0.03178032 -0.76573089 -0.03180548 -0.79737592 -0.03164503],-1.0,-1.0
[-0.82869082 -0.0313149  -0.85952389 -0.03083307 -0.88974284 -0.03021895],-0.5658416,-1.0
[-0.91858432 -0.02884148 -0.94595835 -0.02737403 -0.97179557 -0.02583722],-0.61934114,-1.0
