State,Action,Action wo Noise
[-0.59315938  0.         -0.59315938  0.         -0.59315938  0.        ],-0.91498613,-0.91498613
[-0.59401393 -0.00085455 -0.59571677 -0.00170284 -0.59825541 -0.00253864],-0.94463074,-0.94463074
[-0.60165575 -0.00340033 -0.60589293 -0.00423719 -0.61093611 -0.00504318],-0.96537787,-0.96537787
[-0.61677979 -0.00584368 -0.62338175 -0.00660196 -0.63069453 -0.00731278],-0.96214056,-0.96214056
[-0.63866105 -0.00796652 -0.64722486 -0.0085638  -0.65632578 -0.00910093],-0.9223061,-0.9223061
[-0.66584081 -0.00951503 -0.67570457 -0.00986376 -0.68585017 -0.0101456 ],-0.751117,-0.751117
[-0.69595305 -0.01010288 -0.70594678 -0.00999373 -0.71576678 -0.00982   ],0.04590273,0.04590273
[-0.72415518 -0.0083884  -0.73105968 -0.0069045  -0.73643789 -0.00537821],0.95665264,0.95665264
"[-7.38891108e-01 -2.45321945e-03 -7.38404601e-01  4.86507054e-04
 -7.34981283e-01  3.42331812e-03]",0.99962986,0.99962986
[-0.72857729  0.00640399 -0.71923159  0.0093457  -0.707002    0.0122296 ],0.9999902,0.9999902
[-0.69196525  0.01503675 -0.67421878  0.01774647 -0.65388072  0.02033805],0.99999833,0.99999833
[-0.63109025  0.02279048 -0.60600749  0.02508276 -0.57881294  0.02719455],0.99999857,0.99999857
[-0.54970618  0.02910676 -0.51890382  0.03080236 -0.48663667  0.03226715],0.9999969,0.9999969
[-0.45314617  0.0334905  -0.41868014  0.03446602 -0.38348809  0.03519206],0.9999957,0.9999957
[-0.34781619  0.03567189 -0.31190242  0.03591378 -0.27597177  0.03593065],0.9999981,0.9999981
[-0.24023215  0.03573961 -0.20487091  0.03536125 -0.17005216  0.03481875],0.99999976,0.99999976
[-0.13591508  0.03413708 -0.10257304  0.03334204 -0.07011357  0.03245947],1.0,1.0
[-0.038599    0.03151457 -0.00806769  0.03053131  0.02146435  0.02953204],1.0,1.0
[0.05000158 0.02853723 0.07756688 0.0275653  0.10419956 0.02663268],1.0,1.0
[0.12995339 0.02575384 0.15489483 0.02494143 0.17910135 0.02420652],1.0,1.0
[0.20266015 0.0235588  0.22566693 0.02300679 0.24822508 0.02255815],1.0,1.0
[0.27044496 0.02221988 0.29244351 0.02199855 0.31434405 0.02190054],1.0,1.0
[0.33627624 0.02193219 0.3583763  0.02210006 0.38078732 0.02241102],1.0,1.0
