State,Action,Action wo Noise
[-0.49908647  0.         -0.49908647  0.         -0.49908647  0.        ],1.0,1.0
[-0.49777015  0.00131632 -0.49514735  0.0026228  -0.49123767  0.00390968],1.0,1.0
[-0.48607032  0.00516735 -0.47968384  0.00638648 -0.47212577  0.00755807],0.9310231,1.0
[-0.46355568  0.00857009 -0.45403695  0.00951873 -0.44363962  0.01039733],0.7618679,1.0
[-0.43269345  0.01094617 -0.42127784  0.01141561 -0.40947485  0.011803  ],0.8342,1.0
[-0.39725986  0.01221499 -0.38471858  0.01254127 -0.37193774  0.01278085],1.0,1.0
[-0.35875551  0.01318223 -0.34525983  0.01349568 -0.33153878  0.01372104],1.0,1.0
[-0.3176798   0.01385898 -0.30376884  0.01391096 -0.28988966  0.01387918],1.0,1.0
[-0.27612318  0.01376648 -0.2625469   0.01357628 -0.24923441  0.01331249],1.0,1.0
[-0.23625506  0.01297935 -0.22367362  0.01258144 -0.21155015  0.01212347],1.0,1.0
[-0.19993987  0.01161027 -0.18889319  0.01104668 -0.17845573  0.01043746],1.0,1.0
[-0.16866848  0.00978726 -0.15956794  0.00910054 -0.15118639  0.00838156],1.0,1.0
[-0.14355206  0.00763432 -0.13668947  0.00686259 -0.13061961  0.00606986],0.89814794,1.0
[-0.12551304  0.00510658 -0.12138409  0.00412894 -0.11824399  0.0031401 ],0.94332427,1.0
[-0.11603326  0.00221074 -0.11475759  0.00127567 -0.11442024  0.00033735],0.6446992,1.0
[-0.11546999 -0.00104976 -0.1179042  -0.0024342  -0.12171658 -0.00381239],0.6258131,0.99999976
[-0.12692542 -0.00520884 -0.13351649 -0.00659106 -0.14147095 -0.00795446],0.87794566,0.99999976
[-0.15038669 -0.00891574 -0.16023537 -0.00984868 -0.1709838  -0.01074843],1.0,0.9999995
[-0.18241049 -0.01142668 -0.19447209 -0.0120616  -0.20712016 -0.01264807],1.0,0.99999976
[-0.22030094 -0.01318079 -0.23395533 -0.01365438 -0.2480188  -0.01406348],1.0,0.99999976
[-0.2624216  -0.0144028  -0.27708886 -0.01466726 -0.29194097 -0.01485211],0.81929773,0.99999976
[-0.30716505 -0.01522408 -0.32267176 -0.01550671 -0.33836686 -0.0156951 ],1.0,1.0
[-0.35388079 -0.01551394 -0.36911332 -0.01523253 -0.38396346 -0.01485014],1.0,1.0
[-0.3983305  -0.01436704 -0.4121151  -0.01378459 -0.42522032 -0.01310522],0.79259616,1.0
[-0.43786382 -0.0126435  -0.44995437 -0.01209055 -0.46140388 -0.01144951],0.47079328,1.0
[-0.47261096 -0.01120708 -0.48349277 -0.01088181 -0.49396845 -0.01047569],0.79582244,1.0
[-0.50347234 -0.00950389 -0.51193335 -0.00846101 -0.5192881  -0.00735475],0.9814505,1.0
[-0.52520301 -0.0059149  -0.5296337  -0.0044307  -0.53254697 -0.00291326],1.0,1.0
"[-5.33893124e-01 -1.34615801e-03 -5.33662086e-01  2.31037331e-04
 -5.31855586e-01  1.80650070e-03]",1.0,1.0
[-0.52848717  0.00336842 -0.52358208  0.00490508 -0.51717713  0.00640496],1.0,1.0
[-0.50932033  0.0078568  -0.50007059  0.00924974 -0.48949716  0.01057343],1.0,1.0
