State,Action,Action wo Noise
[-0.52639739  0.         -0.52639739  0.         -0.52639739  0.        ],-0.9983313,-0.9983313
[-0.5278739  -0.00147651 -0.53081584 -0.00294194 -0.53520115 -0.00438532],-0.9997354,-0.9997354
[-0.54099907 -0.00579792 -0.54816615 -0.00716708 -0.55664874 -0.00848259],-0.99996,-0.99996
[-0.56638381 -0.00973506 -0.5772988  -0.010915   -0.58931273 -0.01201393],-0.9999829,-0.9999829
[-0.60233696 -0.01302423 -0.61627611 -0.01393915 -0.63102907 -0.01475296],-0.9999795,-0.9999795
[-0.64649015 -0.01546108 -0.66255025 -0.0160601  -0.67909811 -0.01654786],-0.9999104,-0.9999104
[-0.69602143 -0.01692332 -0.71320834 -0.01718692 -0.73054851 -0.01734017],-0.99899447,-0.99899447
[-0.74793285 -0.01738434 -0.76525735 -0.01732449 -0.78242254 -0.01716519],-0.97894895,-0.97894895
[-0.79930424 -0.0168817  -0.81581441 -0.01651017 -0.8318715  -0.0160571 ],-0.44840044,-0.44840044
[-0.84660492 -0.01473342 -0.85995011 -0.01334519 -0.87185209 -0.01190197],0.95718515,0.95718515
[-0.88015627 -0.00830418 -0.88483207 -0.0046758  -0.88586285 -0.00103078],0.9999416,0.9999416
[-0.88318088  0.00268198 -0.87679557  0.0063853  -0.86672997  0.01006561],0.99999976,0.99999976
[-0.85302189  0.01370807 -0.83572614  0.01729576 -0.81491683  0.02080931],1.0,1.0
[-0.79069034  0.02422649 -0.76316824  0.0275221  -0.73250011  0.03066813],1.0,1.0
[-0.69886579  0.03363433 -0.6624767   0.03638909 -0.6235759   0.0389008 ],1.0,1.0
[-0.58243646  0.04113944 -0.53935803  0.04307843 -0.49466144  0.04469658],1.0,1.0
[-0.44868162  0.04597983 -0.40175895  0.04692267 -0.35422987  0.04752908],1.0,1.0
[-0.3064171   0.04781277 -0.25862037  0.04779673 -0.21110819  0.04751218],1.0,1.0
[-0.16411117  0.04699702 -0.11781722  0.04629394 -0.07236874  0.04544848],1.0,1.0
[-0.02786157  0.04450717  0.01565433  0.0435159   0.05817299  0.04251866],1.0,1.0
[0.09972962 0.04155663 0.14039731 0.04066769 0.1802835  0.03988619],1.0,1.0
[0.2195265  0.03924301 0.25829236 0.03876585 0.29677194 0.03847958],1.0,1.0
[0.33517861 0.03840667 0.37374619 0.03856758 0.41272735 0.03898116],1.0,1.0
