State,Action,Action wo Noise
[-0.59689706  0.         -0.59689706  0.         -0.59689706  0.        ],-0.5723506,-0.5766669
"[-5.97210265e-01 -3.13208434e-04 -5.97834390e-01 -6.24124609e-04
 -5.98764864e-01 -9.30474490e-04]",-0.70582706,-0.7074415
[-0.6001951  -0.00143023 -0.60211464 -0.00191955 -0.60450949 -0.00239485],-0.8348759,-0.83641464
[-0.60755576 -0.00304627 -0.61123131 -0.00367555 -0.61550947 -0.00427816],-0.9029132,-0.9072648
[-0.62046137 -0.0049519  -0.62605135 -0.00558998 -0.63223935 -0.006188  ],-0.9365041,-0.9386734
[-0.63903165 -0.0067923  -0.64638016 -0.00734851 -0.65423325 -0.00785309],-0.9541025,-0.9482764
[-0.66256262 -0.00832937 -0.67131084 -0.00874822 -0.68041829 -0.00910744],-0.9344047,-0.93532497
[-0.6897941  -0.00937581 -0.69937605 -0.00958196 -0.70910155 -0.00972549],-0.89248544,-0.8852613
[-0.7188452  -0.00974366 -0.72854555 -0.00970035 -0.73814255 -0.009597  ],-0.73705727,-0.7344632
[-0.74734488 -0.00920233 -0.75609791 -0.00875303 -0.76435077 -0.00825286],-0.18253458,-0.17910337
[-0.77122473 -0.00687396 -0.77668147 -0.00545674 -0.78069107 -0.0040096 ],0.8088627,0.8089819
[-0.78174474 -0.00105368 -0.77983684  0.0019079  -0.77497761  0.00485923],0.9926492,0.9964299
[-0.76691776  0.00805985 -0.75570185  0.01121592 -0.74139348  0.01430837],0.9985252,0.99991846
[-0.72406763  0.01732585 -0.70382949  0.02023814 -0.68080674  0.02302275],1.0,0.9999933
[-0.65514815  0.02565859 -0.62702836  0.0281198  -0.59664523  0.03038313],1.0,0.99999785
[-0.56421862  0.0324266  -0.52998813  0.0342305  -0.49420971  0.03577842],1.0,0.99999785
[-0.45715143  0.03705828 -0.4190882   0.03806322 -0.38029603  0.03879217],0.9981415,0.99999595
[-0.34104861  0.03924742 -0.30160569  0.03944292 -0.26221013  0.03939556],0.98284775,0.9999938
[-0.22310589  0.03910424 -0.18448799  0.0386179  -0.14652258  0.0379654 ],0.9935015,0.9999974
[-0.10932927  0.03719332 -0.07301243  0.03631684 -0.03764561  0.03536682],0.98811555,0.99999976
[-0.00328069  0.03436492  0.03006653  0.03334722  0.06240608  0.03233955],0.9950139,1.0
[0.09378184 0.03137576 0.12424841 0.03046657 0.15387917 0.02963077],0.98974717,1.0
[0.18275625 0.02887708 0.21098437 0.02822813 0.23868141 0.02769704],0.9939851,1.0
[0.2659834  0.02730199 0.29303094 0.02704753 0.31997482 0.02694388],0.99642956,1.0
[0.34697939 0.02700457 0.37421508 0.02723569 0.40186217 0.02764709],0.99275035,1.0
