State,Action,Action wo Noise
[-0.58867816  0.         -0.58867816  0.         -0.58867816  0.        ],1.0,1.0
[-0.58669316  0.001985   -0.58273777  0.00395539 -0.57684116  0.00589661],1.0,1.0
[-0.56904694  0.00779423 -0.5594129   0.00963404 -0.54801078  0.01140212],1.0,1.0
[-0.53492572  0.01308505 -0.52025574  0.01466999 -0.50411082  0.01614491],1.0,1.0
[-0.48661199  0.01749884 -0.46788998  0.01872201 -0.44808385  0.01980613],1.0,1.0
[-0.42733925  0.0207446  -0.4058066   0.02153265 -0.38363912  0.02216748],1.0,1.0
[-0.36099076  0.02264835 -0.33801417  0.02297659 -0.31485866  0.02315551],1.0,1.0
[-0.29166837  0.02319029 -0.26858056  0.02308781 -0.24572419  0.02285637],1.0,1.0
[-0.22321875  0.02250544 -0.2011734   0.02204535 -0.1796864   0.02148699],1.0,1.0
[-0.15884489  0.02084151 -0.13872485  0.02012004 -0.11939141  0.01933343],1.0,1.0
[-0.10089932  0.01849209 -0.08329357  0.01760575 -0.06661018  0.01668339],1.0,1.0
[-0.05087703  0.01573314 -0.03611483  0.01476221 -0.02233796  0.01377687],1.0,1.0
[-0.00955548  0.01278248  0.00222802  0.01178351  0.01301159  0.01078356],0.98808014,1.0
[0.02277917 0.00976759 0.03153471 0.00875554 0.03928355 0.00774884],0.91723025,1.0
[0.04592558 0.00664203 0.05146714 0.00554156 0.05591429 0.00444715],0.9172626,1.0
[0.05927242 0.00335813 0.06154587 0.00227345 0.0627377  0.00119183],1.0,1.0
[ 0.06297369  0.00023598  0.06225415 -0.00071954  0.06057809 -0.00167606],1.0,1.0
[ 0.0579432  -0.00263489  0.05434598 -0.00359722  0.04978192 -0.00456406],1.0,0.99999976
[ 0.04424568 -0.00553623  0.03773144 -0.00651424  0.0302332  -0.00749824],1.0,0.99999976
[ 0.02174523 -0.00848797  0.01226258 -0.00948265  0.00178162 -0.01048096],1.0,0.9999995
[-0.0096993  -0.01148092 -0.02217917 -0.01247986 -0.0356535  -0.01347433],1.0,0.9999995
[-0.05011354 -0.01446005 -0.06554539 -0.01543185 -0.08192906 -0.01638367],1.0,0.99999976
[-0.09923759 -0.01730853 -0.11743615 -0.01819856 -0.13648116 -0.01904501],1.0,0.99999976
[-0.15631952 -0.01983836 -0.17688798 -0.02056846 -0.19811262 -0.02122464],1.0,0.99999976
[-0.21990856 -0.02179594 -0.24217989 -0.02227134 -0.26481993 -0.02264003],1.0,1.0
[-0.28771163 -0.02289171 -0.31072849 -0.02301685 -0.33373554 -0.02300706],0.8194704,1.0
[-0.35686161 -0.02312607 -0.3799575  -0.02309589 -0.40286846 -0.02291096],0.80377793,1.0
[-0.42545956 -0.0225911  -0.44757045 -0.02211089 -0.46904096 -0.02147051],0.7640467,1.0
[-0.48977275 -0.02073179 -0.50961174 -0.01983898 -0.52840952 -0.01879779],0.8426825,1.0
[-0.54590721 -0.01749768 -0.56197368 -0.01606647 -0.57648895 -0.01451527],0.7766748,1.0
[-0.58944419 -0.01295525 -0.60074379 -0.0112996  -0.61030494 -0.00956115],1.0,1.0
[-0.6177231  -0.00741816 -0.62294468 -0.00522157 -0.62593214 -0.00298746],0.9619791,1.0
[-0.62672113 -0.00078899 -0.62530601  0.00141512 -0.6216969   0.00360911],0.9955604,1.0
[-0.61586929  0.00582761 -0.60786511  0.00800418 -0.59774231  0.0101228 ],0.950882,1.0
[-0.58564168  0.01210063 -0.57165209  0.01398959 -0.55587702  0.01577507],0.9742576,1.0
[-0.53839885  0.01747816 -0.51934834  0.01905051 -0.49886832  0.02048002],1.0,1.0
[-0.4770736   0.02179471 -0.45412669  0.02294691 -0.43019706  0.02392963],0.94058365,1.0
[-0.40554794  0.02464912 -0.38035493  0.02519301 -0.35479261  0.02556232],0.7101743,1.0
[-0.32937765  0.02541496 -0.30427305  0.0251046  -0.27963198  0.02464106],0.8915703,1.0
[-0.25532427  0.02430771 -0.23148098  0.02384329 -0.20822136  0.02325962],1.0,1.0
[-0.18548963  0.02273172 -0.16338072  0.02210891 -0.14197748  0.02140325],1.0,1.0
[-0.12135087  0.02062661 -0.10156041  0.01979046 -0.08265481  0.0189056 ],1.0,1.0
[-0.06467274  0.01798207 -0.04764377  0.01702897 -0.03158931  0.01605447],0.98746425,1.0
[-0.01654243  0.01504688 -0.00251127  0.01403115  0.01050115  0.01301242],1.0,1.0
[0.02251481 0.01201366 0.03353417 0.01101936 0.04356617 0.010032  ],1.0,1.0
[0.0526195  0.00905332 0.06070391 0.00808441 0.06782966 0.00712575],1.0,1.0
[0.07400699 0.00617733 0.07924569 0.0052387  0.0835547  0.00430901],1.0,1.0
[0.08694184 0.00338714 0.08941354 0.0024717  0.09097465 0.0015611 ],1.0,1.0
[ 0.09162828  0.00065364  0.09137577 -0.00025251  0.09021661 -0.00115916],1.0,0.99999976
[ 0.08814846 -0.00206815  0.08516721 -0.00298125  0.08126712 -0.00390009],1.0,0.99999976
[ 0.07644097 -0.00482616  0.07068026 -0.00576071  0.06397554 -0.00670472],1.0,0.9999995
[ 0.05631673 -0.00765881  0.04769351 -0.00862322  0.03809583 -0.00959767],0.9376824,0.9999995
[ 0.02742099 -0.01067484  0.01566113 -0.01175986  0.00281055 -0.01285058],1.0,0.9999993
[-0.01103994 -0.01385049 -0.02588906 -0.01484912 -0.04173064 -0.01584158],1.0,0.9999993
[-0.05855266 -0.01682202 -0.0763362  -0.01778355 -0.09505448 -0.01871828],1.0,0.9999995
[-0.11467179 -0.01961732 -0.13514263 -0.02047084 -0.1564108  -0.02126817],1.0,0.99999976
[-0.17840876 -0.02199796 -0.2010571  -0.02264834 -0.2242643  -0.02320719],1.0,0.99999976
[-0.2479267  -0.0236624  -0.27192889 -0.02400219 -0.29614432 -0.02421543],1.0,1.0
[-0.32043632 -0.024292   -0.34465944 -0.02422312 -0.36866108 -0.02400163],1.0,1.0
[-0.39228335 -0.02362227 -0.4153652  -0.02308186 -0.43774463 -0.02237942],1.0,1.0
[-0.45926086 -0.02151623 -0.47975663 -0.02049578 -0.49908028 -0.01932364],1.0,1.0
[-0.51708765 -0.01800737 -0.53364384 -0.0165562  -0.54862472 -0.01498087],1.0,1.0
[-0.56191807 -0.01329335 -0.57342466 -0.01150659 -0.58305895 -0.00963429],1.0,1.0
[-0.59074964 -0.0076907  -0.59644011 -0.00569047 -0.6000886  -0.00364849],1.0,1.0
"[-6.01668442e-01 -1.57984026e-03 -6.01168099e-01  5.00343873e-04
 -5.98591221e-01  2.57687723e-03]",1.0,1.0
[-0.59395663  0.00463459 -0.58729827  0.00665836 -0.57866507  0.00863321],1.0,1.0
[-0.56812074  0.01054433 -0.55574349  0.01237725 -0.54162553  0.01411796],1.0,1.0
[-0.52587243  0.0157531  -0.50860228  0.01727015 -0.48994457  0.01865771],1.0,1.0
[-0.47003883  0.01990574 -0.44903307  0.02100576 -0.4270819   0.02195117],0.8967848,1.0
[-0.40449935  0.02258254 -0.38144599  0.02305336 -0.35808158  0.02336442],0.86553735,1.0
[-0.33460985  0.02347173 -0.3111825   0.02342735 -0.28794431  0.02323819],0.8257986,1.0
[-0.26509125  0.02285306 -0.24274971  0.02234154 -0.22103532  0.02171439],0.7088969,1.0
[-0.2002278   0.02080752 -0.18041931  0.01980849 -0.16169013  0.01872918],0.8275056,1.0
[-0.14393129  0.01775884 -0.12720174  0.01672955 -0.1115511   0.01565064],0.9807359,1.0
[-0.09679066  0.01476044 -0.08295446  0.0138362  -0.07007015  0.01288432],0.9262277,1.0
[-0.05824146  0.01182869 -0.04748536  0.0107561  -0.0378146   0.00967076],0.7620676,1.0
[-0.02948466  0.00832993 -0.02250186  0.00698281 -0.01687025  0.0056316 ],0.94491446,1.0
[-0.01231807  0.00455218 -0.00884682  0.00347126 -0.00645731  0.00238951],1.0,1.0
[-0.00506734  0.00138998 -0.00467707  0.00039027 -0.00528656 -0.00060949],0.939012,1.0
[-0.00698721 -0.00170066 -0.0097788  -0.00279159 -0.0136608  -0.003882  ],0.92760605,1.0
[-0.01864929 -0.00498849 -0.02474245 -0.00609317 -0.03193733 -0.00719487],1.0,1.0
[-0.04012073 -0.00818341 -0.04928605 -0.00916532 -0.0594241  -0.01013804],1.0,1.0
[-0.07052252 -0.01109842 -0.0825652  -0.01204268 -0.09553157 -0.01296638],1.0,1.0
[-0.10939598 -0.01386441 -0.12412696 -0.01473098 -0.1396866  -0.01555964],1.0,1.0
[-0.15602992 -0.01634332 -0.17310431 -0.0170744  -0.19084911 -0.0177448 ],1.0,1.0
[-0.20919522 -0.01834611 -0.22806494 -0.01886973 -0.24737199 -0.01930705],1.0,1.0
[-0.26702164 -0.01964965 -0.28691114 -0.0198895  -0.30693035 -0.02001921],1.0,1.0
[-0.32696253 -0.02003218 -0.34688543 -0.0199229  -0.36657246 -0.01968703],1.0,1.0
[-0.38589411 -0.01932165 -0.40471942 -0.01882531 -0.42291754 -0.01819812],1.0,1.0
[-0.44035935 -0.0174418  -0.45691898 -0.01655963 -0.47247538 -0.0155564 ],1.0,1.0
[-0.48691371 -0.01443833 -0.50012661 -0.01321291 -0.51201542 -0.0118888 ],1.0,1.0
[-0.52249108 -0.01047566 -0.53147505 -0.00898397 -0.53889995 -0.0074249 ],1.0,1.0
[-0.54471014 -0.00581018 -0.54886209 -0.00415196 -0.55132476 -0.00246266],0.99450743,1.0
[-0.55208795 -0.0007632  -0.55114598  0.00094197 -0.54850587  0.0026401 ],0.9974674,1.0
[-0.54418294  0.00432294 -0.53820952  0.00597342 -0.53063035  0.00757917],0.98002696,1.0
[-0.52152841  0.00910194 -0.51097196  0.01055645 -0.49904015  0.01193181],0.9283192,1.0
[-0.48589988  0.01314027 -0.47164927  0.01425061 -0.45639422  0.01525504],1.0,1.0
[-0.44013981  0.01625442 -0.42300482  0.01713499 -0.40511288  0.01789194],0.9626744,1.0
[-0.38664698  0.0184659  -0.36773555  0.01891143 -0.34850695  0.0192286 ],0.9935526,1.0
[-0.32904165  0.0194653  -0.30946375  0.0195779  -0.28989333  0.01957042],0.8470346,1.0
[-0.27066503  0.0192283  -0.25188631  0.01877872 -0.23365659  0.01822972],1.0,1.0
[-0.21583741  0.01781918 -0.1985122   0.01732521 -0.18175661  0.01675559],1.0,1.0
[-0.16563848  0.01611812 -0.150218    0.01542048 -0.13554793  0.01467007],1.0,1.0
[-0.12167399  0.01387394 -0.10863534  0.01303865 -0.09646509  0.01217025],0.9887287,1.0
[-0.08520779  0.0112573  -0.07488616  0.01032163 -0.06551862  0.00936755],1.0,1.0
[-0.05710293  0.00841568 -0.04965066  0.00745228 -0.0431707   0.00647996],0.9714904,1.0
[-0.03771256  0.00545813 -0.03328121  0.00443135 -0.02988018  0.00340104],0.8808547,1.0
[-0.02764782  0.00223236 -0.02658559  0.00106223 -0.02669412 -0.00010854],0.67132735,1.0
[-0.02828766 -0.00159353 -0.0313652  -0.00307755 -0.0359247  -0.0045595 ],0.594232,1.0
[-0.04207834 -0.00615364 -0.04982075 -0.0077424  -0.05914393 -0.00932318],0.8460018,1.0
[-0.06965886 -0.01051493 -0.0813504  -0.01169154 -0.09419885 -0.01284845],0.7259941,1.0
[-0.10835915 -0.0141603  -0.12379952 -0.01544037 -0.14048045 -0.01668093],0.7836775,1.0
[-0.15826711 -0.01778667 -0.17710172 -0.01883461 -0.19691618 -0.01981446],0.8650025,1.0
[-0.21750945 -0.02059326 -0.23879159 -0.02128214 -0.2606617  -0.02187011],0.8113164,1.0
[-0.28308863 -0.02242693 -0.30594992 -0.02286129 -0.32911306 -0.02316314],0.903966,1.0
[-0.35229753 -0.02318447 -0.375355   -0.02305747 -0.39813207 -0.02277706],1.0,1.0
[-0.42032807 -0.022196   -0.44178627 -0.0214582  -0.46235192 -0.02056565],1.0,1.0
[-0.48187434 -0.01952242 -0.50020888 -0.01833454 -0.5172187  -0.01700982],1.0,1.0
[-0.53277637 -0.01555767 -0.54676522 -0.01398884 -0.55908045 -0.01231524],1.0,1.0
[-0.56963008 -0.01054963 -0.57833556 -0.00870549 -0.58513237 -0.0067968 ],1.0,1.0
[-0.58997029 -0.00483792 -0.5928137  -0.00284341 -0.59364173 -0.00082803],0.9618152,1.0
[-0.59250556  0.00113616 -0.58941355  0.00309201 -0.58438841  0.00502515],0.83086616,1.0
[-0.57766356  0.00672484 -0.56928871  0.00837485 -0.55932595  0.00996276],0.8503011,1.0
[-0.5478203   0.01150565 -0.5348577   0.0129626  -0.52053522  0.01432248],1.0,1.0
[-0.50473572  0.0157995  -0.48757761  0.01715811 -0.46918914  0.01838847],1.0,1.0
[-0.44970693  0.01948221 -0.42927438  0.02043255 -0.40803987  0.02123452],0.86755365,1.0
[-0.38635345  0.02168641 -0.36436621  0.02198724 -0.34222698  0.02213923],0.82678103,1.0
[-0.32014172  0.02208525 -0.29824923  0.02189249 -0.27668085  0.02156838],0.8273739,1.0
[-0.25555853  0.02112233 -0.23499569  0.02056283 -0.21509585  0.01989985],0.9639673,1.0
[-0.19574737  0.01934848 -0.17703412  0.01871325 -0.15903054  0.01800358],0.7590987,1.0
[-0.14210915  0.01692139 -0.12632533  0.01578381 -0.11172548  0.01459985],1.0,1.0
[-0.09798651  0.01373897 -0.0851403   0.01284621 -0.07321299  0.01192732],0.92570305,1.0
[-0.06233705  0.01087593 -0.05252898  0.00980808 -0.04380137  0.00872761],1.0,1.0
