State,Action,Action wo Noise
[-0.59961395  0.         -0.59961395  0.         -0.59961395  0.        ],-0.8328494,-0.8328494
[-0.60029804 -0.00068409 -0.60166122 -0.00136318 -0.60369355 -0.00203232],-0.9068013,-0.9068013
[-0.60649112 -0.00279758 -0.6100336  -0.00354248 -0.61429526 -0.00426166],-0.9520175,-0.9520175
[-0.61931308 -0.00501782 -0.62505089 -0.00573781 -0.63146754 -0.00641664],-0.96947414,-0.96947414
[-0.63854342 -0.00707588 -0.64622842 -0.007685   -0.65446851 -0.00824009],-0.9649871,-0.9649871
[-0.66319958 -0.00873107 -0.67236146 -0.00916188 -0.68189177 -0.00953031],-0.93393534,-0.93393534
[-0.69167991 -0.00978814 -0.7016611  -0.00998118 -0.71177032 -0.01010923],-0.77607816,-0.77607816
[-0.72170616 -0.00993583 -0.73140624 -0.00970008 -0.74081089 -0.00940466],0.026184082,0.026184082
[-0.74866005 -0.00784916 -0.75490733 -0.00624728 -0.75951644 -0.0046091 ],0.95489526,0.95489526
[-0.76106788 -0.00155144 -0.75955284  0.00151504 -0.75497992  0.00457292],0.9997361,0.9997361
[-0.74730808  0.00767184 -0.73658197  0.01072612 -0.72286537  0.0137166 ],0.9999957,0.9999957
[-0.70624171  0.01662366 -0.68681576  0.01942595 -0.66471402  0.02210174],0.9999993,0.9999993
[-0.64008524  0.02462877 -0.6131005   0.02698475 -0.58395253  0.02914797],0.9999995,0.9999995
[-0.55285437  0.03109815 -0.52003708  0.03281729 -0.48574651  0.03429058],0.9999995,0.9999995
[-0.45023921  0.03550729 -0.41377769  0.03646153 -0.376625    0.03715269],0.9999995,0.9999995
[-0.33903924  0.03758575 -0.30126804  0.0377712  -0.2635434   0.03772464],1.0,1.0
[-0.22607725  0.03746615 -0.18905781  0.03701944 -0.15264693  0.03641088],1.0,1.0
[-0.11697847  0.03566847 -0.08215763  0.03482084 -0.04826123  0.03389639],1.0,1.0
[-0.01533868  0.03292255  0.01658651  0.0319252   0.0475148   0.03092829],1.0,1.0
[0.07746845 0.02995365 0.1064893  0.02902086 0.13463666 0.02814735],1.0,1.0
[0.16198518 0.02734852 0.18862313 0.02663795 0.21465077 0.02602764],1.0,1.0
[0.24017909 0.02552832 0.26532878 0.02514969 0.29022952 0.02490074],1.0,1.0
[0.31501951 0.02478999 0.33984527 0.02482575 0.36486162 0.02501635],1.0,1.0
[0.39023192 0.02537031 0.41612846 0.02589653 0.44273285 0.0266044 ],1.0,1.0
