State,Action,Action wo Noise
[-0.49077158  0.         -0.49077158  0.         -0.49077158  0.        ],1.0,0.9711168
[-0.48951738  0.00125419 -0.48701836  0.00249903 -0.48329313  0.00372523],0.7005706,0.97663903
[-0.4788186   0.00447453 -0.47362807  0.00519054 -0.46776005  0.00586802],0.6116704,0.9790667
[-0.46139136  0.00636869 -0.45456902  0.00682234 -0.4473432   0.00722582],0.3888485,0.97829294
[-0.44010105  0.00724215 -0.43289534  0.00720572 -0.42577826  0.00711708],0.8759105,0.9732381
[-0.41807049  0.00770777 -0.40982715  0.00824333 -0.40110677  0.00872038],0.66741616,0.9702612
[-0.39228342  0.00882335 -0.38341853  0.00886489 -0.37457315  0.00884538],1.0,0.9638654
[-0.3653086   0.00926455 -0.35568711  0.00962149 -0.34577237  0.00991474],1.0,0.9564116
[-0.33562895  0.01014341 -0.32532178  0.01030718 -0.31491553  0.01040625],1.0,0.9451021
[-0.30447414  0.01044138 -0.29406036  0.01041378 -0.28373525  0.01032511],0.96760297,0.9267982
[-0.27360643  0.01012882 -0.26373025  0.00987617 -0.25416017  0.00957008],0.6754815,0.89896226
[-0.24538468  0.00877549 -0.23744861  0.00793607 -0.2303914   0.00705722],1.0,0.8436359
[-0.22376042  0.00663097 -0.21758702  0.00617341 -0.21189963  0.00568738],0.22796069,0.78158724
[-0.20788195  0.00401768 -0.20555171  0.00233024 -0.20491908  0.00063263],0.8219265,0.6477859
"[-2.05095839e-01 -1.76759748e-04 -2.06081228e-01 -9.85388856e-04
 -2.07870971e-01 -1.78974335e-03]",0.4271451,0.5314019
[-0.21104943 -0.00317846 -0.2156026  -0.00455316 -0.22151007 -0.00590748],0.4349387,0.39619064
[-0.22873316 -0.00722308 -0.23723798 -0.00850483 -0.24698351 -0.00974553],0.4959117,0.28459692
[-0.25782974 -0.01084623 -0.26972079 -0.01189105 -0.28259324 -0.01287245],-0.01539161,0.25032187
[-0.29714289 -0.01454966 -0.31328639 -0.0161435  -0.33092774 -0.01764134],-0.8549028,0.20849288
[-0.35121733 -0.0202896  -0.37402528 -0.02280795 -0.39920012 -0.02517484],-0.14407058,0.11653805
[-0.42550255 -0.02630243 -0.45274623 -0.02724368 -0.48073342 -0.02798719],-0.3122304,0.23202229
[-0.50950956 -0.02877614 -0.53885968 -0.02935012 -0.56856373 -0.02970405],0.39861494,0.45189977
[-0.59733365 -0.02876991 -0.62495712 -0.02762348 -0.65123415 -0.02627703],1.0,0.72991896
[-0.67507714 -0.02384298 -0.69632274 -0.0212456  -0.7148301  -0.01850737],0.97525084,0.9154656
[-0.73051774 -0.01568764 -0.74328838 -0.01277064 -0.7530652  -0.00977681],0.6624797,0.975229
[-0.76026003 -0.00719484 -0.7648316  -0.00457156 -0.76675404 -0.00192244],1.0,0.99091005
[-0.7655103   0.00124374 -0.76110735  0.00440295 -0.75357004  0.00753732],1.0,0.99625766
[-0.74294154  0.01062849 -0.72928416  0.01365739 -0.71268018  0.01660398],0.6248369,0.9980935
[-0.69379567  0.01888451 -0.67275217  0.0210435  -0.64968972  0.02306245],1.0,0.9986539
[-0.62420399  0.02548574 -0.59647512  0.02772887 -0.56670402  0.0297711 ],0.7837294,0.9988607
[-0.53543493  0.03126908 -0.5029015   0.03253343 -0.46934761  0.03355389],0.65254164,0.99866545
[-0.43521999  0.03412762 -0.40076867  0.03445133 -0.36623905  0.03452962],0.46680093,0.997792
[-0.33214607  0.03409297 -0.29871114  0.03343494 -0.26613758  0.03257355],0.6144502,0.9948826
[-0.23438697  0.03175062 -0.20362168  0.03076529 -0.1739826   0.02963908],0.3682101,0.9861976
[-0.14595833  0.02802427 -0.11964588  0.02631245 -0.09512179  0.02452409],0.8790463,0.9565613
[-0.07167803  0.02344376 -0.04935812  0.02231991 -0.02819229  0.02116583],0.29514125,0.8832835
[-0.0090748   0.01911748  0.00798632  0.01706112  0.02299087  0.01500455],0.022818238,0.6733788
[0.03553559 0.01254472 0.04562873 0.01009314 0.05327949 0.00765076],0.026887668,0.20294237
[0.05850244 0.00522295 0.06130413 0.00280169 0.06168832 0.00038418],-0.61070013,-0.3148836
[ 0.05869914 -0.00298918  0.05233257 -0.00636657  0.0425807  -0.00975187],-1.0,-0.69602907
[ 0.02884921 -0.0137315   0.01112706 -0.01772214 -0.01059368 -0.02172075],-1.0,-0.87186015
[-0.03631317 -0.02571949 -0.06601784 -0.02970467 -0.09967363 -0.03365579],-1.0,-0.9263564
[-0.13721849 -0.03754486 -0.1785545  -0.04133601 -0.22354033 -0.04498583],-1.0,-0.9321316
[-0.27198475 -0.04844442 -0.32364211 -0.05165736 -0.3782108  -0.05456869],-1.0,-0.8912248
[-0.43533566 -0.05712486 -0.49461478 -0.05927912 -0.55561101 -0.06099623],-0.84418595,-0.69769144
[-0.6176338  -0.06202279 -0.68022692 -0.06259312 -0.74295436 -0.06272744],0.085666224,-0.0041705966
[-0.80402433 -0.06106997 -0.86310206 -0.05907773 -0.91992298 -0.05682092],0.70658576,0.8038049
[-0.97336405 -0.05344107 -1.02330632 -0.04994227 -1.06969513 -0.04638881],0.71810544,0.9793823
[-1.11251247 -0.04281734 -1.1518005  -0.03928803 -1.18763346 -0.03583296],0.70598054,0.99734974
[-1.2         0.         -1.19669913  0.00330087 -1.19008655  0.00661258],0.68239105,0.99995184
[-1.18017659  0.00990997 -1.16693935  0.01323724 -1.1503381   0.01660125],0.9631875,0.9999752
[-1.12991079  0.02042731 -1.10561528  0.02429551 -1.07741328  0.028202  ],0.62452114,0.99998593
[-1.04578476  0.03162852 -1.01071948  0.03506528 -0.97223237  0.03848711],0.8141545,0.99998903
[-0.93008699  0.04214538 -0.88437309  0.0457139  -0.83523033  0.04914276],1.0,0.99998975
[-0.78257624  0.0526541  -0.7266694   0.05590684 -0.66783201  0.05883739],1.0,0.99998784
[-0.60644631  0.0613857  -0.54294563  0.06350068 -0.47779993  0.0651457 ],1.0,0.99997735
[-0.41149665  0.06630329 -0.34451837  0.06697828 -0.27731951  0.06719886],0.8880594,0.99993086
[-0.21047213  0.06684738 -0.14431065  0.06616148 -0.07908642  0.06522422],0.25551942,0.999642
[-0.01590888  0.06317754  0.04515478  0.06106367  0.10412463  0.05896985],0.57025373,0.99677944
[0.16157084 0.05744621 0.21766041 0.05608957 0.27261967 0.05495926],0.84500235,0.9715316
[0.32713697 0.0545173  0.38153215 0.05439518 0.4361613  0.05462915],1.0,0.84751594
