State,Action,Action wo Noise
[-0.50908948  0.         -0.50908948  0.         -0.50908948  0.        ],-0.6368325,-0.55958945
[-0.51015351 -0.00106403 -0.51227361 -0.00212009 -0.51543387 -0.00316027],-0.81448275,-0.7704649
[-0.51987709 -0.00444322 -0.52556995 -0.00569286 -0.53246975 -0.0068998 ],-1.0,-0.9176133
[-0.54080302 -0.00833327 -0.55050732 -0.0097043  -0.56151002 -0.0110027 ],-1.0,-0.9663772
[-0.573729   -0.01221898 -0.58707343 -0.01334442 -0.60144466 -0.01437123],-0.95722103,-0.9815056
[-0.61667317 -0.01522851 -0.63264849 -0.01597532 -0.64925628 -0.01660779],-0.97459567,-0.9864837
[-0.6664057  -0.01714942 -0.68397842 -0.01757272 -0.70185607 -0.01787764],-1.0,-0.98754525
[-0.7199596  -0.01810353 -0.73817414 -0.01821454 -0.75638822 -0.01821409],-0.92500585,-0.9851661
[-0.7743824  -0.01799417 -0.79205568 -0.01767329 -0.80931376 -0.01725808],-0.9076973,-0.96974444
[-0.82604345 -0.01672968 -0.84216501 -0.01612157 -0.85760634 -0.01544132],-0.9555177,-0.9136128
[-0.87237453 -0.01476819 -0.88641202 -0.01403749 -0.89966803 -0.01325601],-0.43645483,-0.438255
[-0.91131961 -0.01165158 -0.92133071 -0.01001111 -0.92967262 -0.00834191],0.7584588,0.7820885
[-0.93453062 -0.004858   -0.93589239 -0.00136177 -0.93375455  0.00213784],0.87109596,0.9970521
[-0.92795346  0.00580109 -0.91850398  0.00944947 -0.90543189  0.0130721 ],0.91088665,0.99995875
[-0.88871617  0.01671572 -0.8684114   0.02030477 -0.84459137  0.02382004],0.9292879,0.9999981
[-0.81732516  0.02726621 -0.78673629  0.03058887 -0.75297865  0.03375765],0.8677901,0.9999995
[-0.71633156  0.03664708 -0.6770165   0.03931506 -0.63528932  0.04172718],0.9458053,0.9999995
[-0.59132134  0.04396798 -0.54543021  0.04589112 -0.49795677  0.04747345],1.0,0.9999988
[-0.44917544  0.04878132 -0.39944767  0.04972777 -0.34912965  0.05031802],1.0,0.9999926
[-0.29856121  0.05056843 -0.24805524  0.05050597 -0.1978884   0.05016684],1.0,0.9999583
[-0.1482938   0.0495946  -0.09945586  0.04883794 -0.05150746  0.0479484 ],1.0,0.9999795
[-0.00452927  0.04697819  0.04144915  0.04597842  0.08644687  0.04499772],1.0,1.0
[0.13052819 0.04408132 0.17379875 0.04327056 0.2164015  0.04260275],0.9980431,1.0
[0.2585099  0.0421084  0.30033024 0.04182034 0.34209556 0.04176532],0.962513,1.0
