State,Action,Action wo Noise
[-0.55731617  0.         -0.55731617  0.         -0.55731617  0.        ],-0.99052167,-0.99052167
[-0.5585495  -0.00123333 -0.56100697 -0.00245747 -0.56467024 -0.00366327],-0.9979157,-0.9979157
[-0.56952313 -0.00485289 -0.57552955 -0.00600642 -0.58264494 -0.00711539],-0.99953943,-0.99953943
[-0.5908191  -0.00817416 -0.59999183 -0.00917273 -0.61009593 -0.01010409],-0.99973994,-0.99973994
[-0.62105815 -0.01096223 -0.63279942 -0.01174126 -0.64523586 -0.01243644],-0.99960315,-0.99960315
[-0.65827954 -0.01304368 -0.67183978 -0.01356024 -0.6858239  -0.01398412],-0.998395,-0.998395
[-0.70013639 -0.01431249 -0.71468348 -0.01454709 -0.72937223 -0.01468876],-0.9851313,-0.9851313
[-0.74409155 -0.01471932 -0.75875286 -0.01466131 -0.77327091 -0.01451804],-0.73806894,-0.73806894
[-0.78719375 -0.01392285 -0.80044644 -0.01325269 -0.81296049 -0.01251405],0.7173065,0.7173065
[-0.82249084 -0.00953036 -0.8289921  -0.00650125 -0.83243419 -0.00344209],0.99941504,0.99941504
"[-8.32378340e-01  5.58478228e-05 -8.28824806e-01  3.55353468e-03
 -8.21789709e-01  7.03509699e-03]",0.9999988,0.9999988
[-0.81130476  0.01048495 -0.79742013  0.01388463 -0.78020514  0.01721499],1.0,1.0
[-0.75975014  0.020455   -0.73616848  0.02358165 -0.70959844  0.02657004],1.0,1.0
[-0.68020467  0.02939377 -0.64817909  0.03202558 -0.61374076  0.03443833],1.0,1.0
[-0.57713458  0.03660618 -0.5386286   0.03850598 -0.49850993  0.04011866],1.0,1.0
[-0.45707926  0.04143068 -0.41464417  0.04243508 -0.37151177  0.0431324 ],1.0,1.0
[-0.32798086  0.04353091 -0.28433431  0.04364655 -0.24083207  0.04350224],1.0,1.0
[-0.19770522  0.04312685 -0.15515138  0.04255384 -0.11333159  0.0418198 ],1.0,1.0
[-0.07236868  0.0409629  -0.03234709  0.04002159  0.00668626  0.03903335],1.0,1.0
[0.04472012 0.03803386 0.08177644 0.03705632 0.11790762 0.03613118],1.0,1.0
[0.15319358 0.03528595 0.18773893 0.03454536 0.22167044 0.0339315 ],1.0,1.0
[0.25513467 0.03346423 0.28829614 0.03316147 0.3213358  0.03303966],1.0,1.0
[0.35444988 0.03311408 0.38784909 0.03339921 0.42175808 0.033909  ],1.0,1.0
