State,Action,Action wo Noise
[-0.45866994  0.         -0.45866994  0.         -0.45866994  0.        ],-0.99994624,-0.99994624
[-0.46065375 -0.00198381 -0.46460677 -0.00395302 -0.47049984 -0.00589307],-0.99999624,-0.99999624
[-0.47828947 -0.00778963 -0.48791786 -0.00962839 -0.49931335 -0.01139549],-0.9999997,-0.9999997
[-0.51239081 -0.01307746 -0.52705232 -0.01466151 -0.54318793 -0.01613561],-0.99999994,-0.99999994
[-0.5606767  -0.01748877 -0.57938796 -0.01871126 -0.59918275 -0.01979479],-0.9999999,-0.9999999
[-0.61991551 -0.02073276 -0.6414359  -0.02152039 -0.66359081 -0.02215491],-0.99999917,-0.99999917
[-0.68622637 -0.02263556 -0.70919003 -0.02296367 -0.73233257 -0.02314254],-0.99996996,-0.99996996
[-0.75550989 -0.02317732 -0.77858479 -0.0230749  -0.80142838 -0.02284359],-0.99631155,-0.99631155
[-0.82391573 -0.02248735 -0.84593776 -0.02202203 -0.86739626 -0.0214585 ],-0.37620258,-0.37620258
[-0.88727403 -0.01987777 -0.90549835 -0.01822432 -0.92200948 -0.01651113],0.99556994,0.99556994
[-0.9347015  -0.01269202 -0.9435412  -0.00883969 -0.94850744 -0.00496625],0.9999993,0.9999993
[-0.94958247 -0.00107502 -0.94676392  0.00281854 -0.940058    0.00670592],1.0,1.0
[-0.92948011  0.01057789 -0.9150565   0.01442361 -0.89682677  0.01822973],1.0,1.0
[-0.87484713  0.02197964 -0.84919429  0.02565284 -0.8199697   0.0292246 ],1.0,1.0
[-0.78730382  0.03266588 -0.7513601   0.03594372 -0.71233802  0.03902208],1.0,1.0
[-0.67047483  0.04186319 -0.62604537  0.04442946 -0.5793596   0.04668577],1.0,1.0
[-0.53075757  0.04860203 -0.48060185  0.05015571 -0.42926772  0.05133413],1.0,1.0
[-0.37713167  0.05213605 -0.32455911  0.05257256 -0.27189221  0.0526669 ],1.0,1.0
[-0.21943874  0.05245346 -0.16746284  0.05197591 -0.11617802  0.05128482],1.0,1.0
[-0.06574288  0.05043513 -0.01625929  0.0494836   0.03222729  0.04848657],1.0,1.0
[0.07972553 0.04749825 0.12629495 0.04656941 0.17204167 0.04574672],1.0,1.0
[0.21711404 0.04507237 0.26169824 0.0445842  0.30601413 0.04431589],1.0,1.0
[0.35031159 0.04429745 0.39486714 0.04455555 0.43998103 0.04511389],1.0,1.0
