State,Action,Action wo Noise
[-0.42478344  0.         -0.42478344  0.         -0.42478344  0.        ],0.5758771,0.9700937
"[-4.24649928e-01  1.33507853e-04 -4.24383870e-01  2.66058133e-04
 -4.23987169e-01  3.96700482e-04]",0.8461718,0.9697262
[-0.42305723  0.00092994 -0.42160071  0.00145652 -0.41962804  0.00197267],1.0,0.97201467
[-0.41692256  0.00270548 -0.41350357  0.00341899 -0.40939536  0.00410821],0.84381676,0.9749949
[-0.4048613   0.00453407 -0.39993332  0.00492797 -0.39464598  0.00528734],1.0,0.9748347
[-0.38880185  0.00584414 -0.38244136  0.00636049 -0.37560819  0.00683317],1.0,0.9743359
[-0.36834884  0.00725934 -0.36071223  0.00763661 -0.35274923  0.00796301],1.0,0.9727181
[-0.34451222  0.00823701 -0.33605467  0.00845755 -0.32743066  0.00862401],1.0,0.9687859
[-0.31869445  0.00873622 -0.30990004  0.00879441 -0.30110082  0.00879922],1.0,0.96197855
[-0.29234915  0.00875167 -0.28369604  0.00865311 -0.27519084  0.0085052 ],1.0,0.95106304
[-0.26688099  0.00830986 -0.25881174  0.00806924 -0.25102604  0.0077857 ],1.0,0.934302
[-0.24356431  0.00746174 -0.23646435  0.00709995 -0.22976129  0.00670306],1.0,0.90731263
[-0.22348748  0.00627381 -0.21767251  0.00581497 -0.21234317  0.00532934],0.7085287,0.8691623
[-0.20796071  0.00438246 -0.2045445   0.00341622 -0.20210939  0.00243511],0.6018123,0.8021283
"[-2.00825931e-01  1.28345901e-03 -2.00699589e-01  1.26342427e-04
 -2.01730899e-01 -1.03131098e-03]",0.6685812,0.7037585
[-0.20381532 -0.00208442 -0.20694392 -0.0031286  -0.21110313 -0.00415921],1.0,0.5895636
[-0.21577752 -0.00467439 -0.22094615 -0.00516863 -0.22658541 -0.00563925],1.0,0.5201373
[-0.23266898 -0.00608357 -0.23916786 -0.00649888 -0.24605036 -0.0068825 ],1.0,0.48905814
[-0.25328215 -0.00723179 -0.2608263  -0.00754414 -0.26864336 -0.00781706],1.0,0.46186423
[-0.27669153 -0.00804817 -0.28492675 -0.00823522 -0.29330292 -0.00837618],1.0,0.45349002
[-0.30177216 -0.00846923 -0.31028498 -0.00851282 -0.31879067 -0.00850569],1.0,0.47203672
[-0.32723759 -0.00844692 -0.3355735  -0.00833591 -0.343746   -0.0081725 ],0.10288696,0.50280356
[-0.35304857 -0.00930256 -0.36342084 -0.01037228 -0.37479442 -0.01137358],-0.45065224,0.44229448
[-0.38792331 -0.01312889 -0.40271787 -0.01479457 -0.41907528 -0.01635741],-0.48799843,0.2523774
[-0.43693583 -0.01786055 -0.45617106 -0.01923522 -0.47664054 -0.02046949],-0.49664855,0.13865101
[-0.49820603 -0.02156548 -0.52070674 -0.02250072 -0.54397412 -0.02326738],-0.07788015,0.13755226
[-0.5672056  -0.02323148 -0.59022778 -0.02302218 -0.61287039 -0.0226426 ],0.01592355,0.34524262
[-0.63482755 -0.02195716 -0.655942   -0.02111445 -0.67606586 -0.02012386],0.25549835,0.5965389
[-0.69470243 -0.01863657 -0.7117281  -0.01702566 -0.72703327 -0.01530517],0.85190874,0.7936884
[-0.73962778 -0.01259452 -0.74943528 -0.0098075  -0.75639778 -0.0069625 ],1.0,0.91648173
"[-7.60252795e-01 -3.85502000e-03 -7.60978303e-01 -7.25507503e-04
 -7.58570175e-01  2.40812774e-03]",0.6135275,0.96855104
[-0.75362183  0.00494834 -0.74616173  0.00746011 -0.7362334   0.00992833],0.70384747,0.9844518
[-0.72376051  0.01247288 -0.70881925  0.01494126 -0.69150345  0.0173158 ],0.24363895,0.9916369
[-0.67261549  0.01888796 -0.65228131  0.02033419 -0.63064034  0.02164097],0.7931658,0.994529
[-0.60702053  0.0236198  -0.58159183  0.0254287  -0.55454062  0.02705121],0.3347868,0.9963465
[-0.5267555   0.02778512 -0.49844452  0.02831098 -0.46981984  0.02862468],0.3980286,0.9967903
[-0.44099972  0.02882013 -0.41219572  0.028804   -0.38361473  0.02858098],-0.05935783,0.9962405
[-0.35614208  0.02747266 -0.32996222  0.02617986 -0.30524336  0.02471886],0.72114277,0.9934287
[-0.28096581  0.02427755 -0.25726981  0.023696   -0.23428372  0.02298609],0.6299694,0.9891254
[-0.21226018  0.02202354 -0.19130172  0.02095846 -0.17149777  0.01980395],1.0,0.9808134
[-0.15237018  0.01912759 -0.13398592  0.01838426 -0.1164024   0.01758352],1.0,0.96717167
[-0.09966799  0.01673441 -0.08382266  0.01584533 -0.06889869  0.01492396],1.0,0.94274867
[-0.05492152  0.01397718 -0.04191048  0.01301103 -0.02987972  0.01203077],1.0,0.89785004
[-0.01883891  0.01104081 -0.00879411  0.0100448   0.00025156  0.00904567],1.0,0.821596
[0.00829722 0.00804567 0.01534367 0.00704644 0.02139276 0.00604909],0.8330274,0.70425117
[0.02619654 0.00480378 0.02975757 0.00356104 0.0320781  0.00232053],0.7969047,0.5178751
