State,Action,Action wo Noise
[-0.47943598  0.         -0.47943598  0.         -0.47943598  0.        ],-0.9938304,-0.9919601
[-0.48125697 -0.001821   -0.48488543 -0.00362845 -0.49029433 -0.0054089 ],-0.99339765,-0.9991799
[-0.49744269 -0.00714836 -0.50627712 -0.00883443 -0.51673149 -0.01045438],-1.0,-0.9999388
[-0.52873737 -0.01200588 -0.54220472 -0.01346734 -0.55703258 -0.01482787],-1.0,-0.9999897
[-0.57311012 -0.01607754 -0.59031769 -0.01720756 -0.60852819 -0.01821051],-1.0,-0.99999547
[-0.6276086  -0.01908041 -0.64742153 -0.01981293 -0.667827   -0.02040547],-1.0,-0.9999941
[-0.68868419 -0.0208572  -0.70985325 -0.02116905 -0.73119695 -0.02134371],-1.0,-0.9999784
[-0.75258239 -0.02138544 -0.77388238 -0.02129998 -0.79497671 -0.02109433],-0.9127096,-0.9997212
[-0.81562227 -0.02064557 -0.83571633 -0.02009406 -0.85516595 -0.01944962],-0.9421725,-0.9906476
[-0.87393234 -0.01876639 -0.89194218 -0.01800984 -0.90913159 -0.01718941],-0.49254355,-0.47571224
[-0.92477121 -0.01563962 -0.93881638 -0.01404517 -0.95123135 -0.01241497],0.98895824,0.9675461
"[-9.59765782e-01 -8.53442910e-03 -9.64402281e-01 -4.63649835e-03
 -9.65132065e-01 -7.29784703e-04]",0.99250966,0.99996996
[-0.96194847  0.0031836  -0.95485742  0.00709105 -0.94387293  0.0109845 ],1.0,1.0
[-0.92900757  0.01486535 -0.91029773  0.01870984 -0.88779579  0.02250195],0.9566913,1.0
[-0.86163925  0.02615654 -0.83192513  0.02971412 -0.79877946  0.03314567],0.9889212,1.0
[-0.76231311  0.03646634 -0.72272219  0.03959093 -0.6802417   0.04248048],0.9655147,1.0
[-0.63518089  0.04506081 -0.58785048  0.04733041 -0.53859289  0.04925759],0.97763973,1.0
[-0.48775642  0.05083647 -0.43572179  0.05203463 -0.38287218  0.05284962],0.9841227,1.0
[-0.32957075  0.05330143 -0.27616755  0.0534032  -0.22297812  0.05318943],1.0,1.0
[-0.1702499   0.05272822 -0.11820262  0.05204728 -0.0669998   0.05120282],1.0,1.0
[-0.01674665  0.05025315  0.03250966  0.04925631  0.08077784  0.04826819],1.0,1.0
[0.12811908 0.04734123 0.17464272 0.04652364 0.2205017  0.04585898],1.0,1.0
[0.26588801 0.04538631 0.31102837 0.04514036 0.35618034 0.04515197],1.0,1.0
