State,Action,Action wo Noise
[-0.55695188  0.         -0.55695188  0.         -0.55695188  0.        ],-0.9959117,-0.9959117
[-0.55819601 -0.00124414 -0.560675   -0.00247899 -0.56437036 -0.00369536],-0.99916565,-0.99916565
[-0.56925945 -0.00488908 -0.57530589 -0.00604645 -0.58246484 -0.00715894],-0.999836,-0.999836
[-0.59068433 -0.00821949 -0.59990383 -0.0092195  -0.61005578 -0.01015195],-0.9999156,-0.9999156
[-0.62106642 -0.01101064 -0.63285629 -0.01178988 -0.64534121 -0.01248491],-0.99986583,-0.99986583
[-0.65843302 -0.01309181 -0.67204072 -0.0136077  -0.68607134 -0.01403062],-0.99940187,-0.99940187
[-0.7004302  -0.01435886 -0.71502327 -0.01459306 -0.72975737 -0.0147341 ],-0.99272615,-0.99272615
[-0.74453108 -0.01477371 -0.75925557 -0.01472449 -0.77384531 -0.01458974],-0.8730915,-0.8730915
[-0.78803924 -0.01419393 -0.80176109 -0.01372185 -0.8149402  -0.01317911],0.38701534,0.38701534
[-0.82562149 -0.01068129 -0.83375455 -0.00813306 -0.83930234 -0.00554779],0.9973123,0.9973123
[-0.84132482 -0.00202249 -0.83981319  0.00151163 -0.83477403  0.00503916],0.99999595,0.99999595
[-0.82622557  0.00854846 -0.81420661  0.01201896 -0.7987739   0.01543271],1.0,1.0
[-0.78000392  0.01876997 -0.75799502  0.0220089  -0.73286949  0.02512554],1.0,1.0
[-0.70477551  0.02809397 -0.67388864  0.03088688 -0.64041239  0.03347625],1.0,1.0
[-0.60457786  0.03583453 -0.56664195  0.03793591 -0.52688411  0.03975784],1.0,1.0
[-0.48560163  0.04128248 -0.44310351  0.04249812 -0.39970326  0.04340025],1.0,1.0
[-0.35571097  0.04399229 -0.31142528  0.04428569 -0.26712559  0.04429969],1.0,1.0
[-0.22306519  0.04406039 -0.1794656   0.04359959 -0.13651234  0.04295326],1.0,1.0
[-0.09435234  0.04216    -0.05309285  0.04125948 -0.01280172  0.04029113],1.0,1.0
[0.02649125 0.03929297 0.06479211 0.03830086 0.10214006 0.03734794],1.0,1.0
[0.13860445 0.03646439 0.17428187 0.03567742 0.20929329 0.03501142],1.0,1.0
[0.24378153 0.03448823 0.27790906 0.03412754 0.3118563  0.03394724],1.0,1.0
[0.34582014 0.03396384 0.38001295 0.03419281 0.41466187 0.03464892],1.0,1.0
