State,Action,Action wo Noise
[-0.49973522  0.         -0.49973522  0.         -0.49973522  0.        ],-0.999822,-0.999822
[-0.50141378 -0.00167856 -0.50475833 -0.00334455 -0.50974385 -0.00498552],-0.9999734,-0.9999734
[-0.51633321 -0.00658936 -0.52447701 -0.00814381 -0.53411419 -0.00963718],-0.99999505,-0.99999505
[-0.54517251 -0.01105832 -0.55756913 -0.01239662 -0.57121141 -0.01364228],-0.99999595,-0.99999595
[-0.5859978  -0.01478639 -0.60181892 -0.01582112 -0.61855875 -0.01673983],-0.99998754,-0.99998754
[-0.63609595 -0.01753721 -0.65430534 -0.01820939 -0.67305934 -0.018754  ],-0.9998569,-0.9998569
[-0.69222935 -0.01917001 -0.71168768 -0.01945833 -0.7313088  -0.01962112],-0.9951081,-0.9951081
[-0.75096364 -0.01965484 -0.77053508 -0.01957145 -0.78991198 -0.0193769 ],-0.61421704,-0.61421704
[-0.80841866 -0.01850668 -0.82596112 -0.01754246 -0.84245563 -0.01649451],0.9744085,0.9744085
[-0.85544548 -0.01298985 -0.86487608 -0.0094306  -0.8707098  -0.00583372],0.9999931,0.9999931
[-0.87288584 -0.00217604 -0.87139599  0.00148985 -0.86624586  0.00515013],1.0,1.0
[-0.85745514  0.00879072 -0.84505863  0.01239651 -0.82910787  0.01595075],1.0,1.0
[-0.80967339  0.01943449 -0.7868472   0.02282619 -0.76074557  0.02610163],1.0,1.0
[-0.73151163  0.02923394 -0.6993175   0.03219413 -0.66436568  0.03495182],1.0,1.0
[-0.62688921  0.03747647 -0.5871504   0.03973881 -0.54543784  0.04171256],1.0,1.0
[-0.5020616   0.04337624 -0.45734677  0.04471482 -0.41162558  0.0457212 ],1.0,1.0
[-0.36522847  0.04639711 -0.31847496  0.04675351 -0.2716646   0.04681036],1.0,1.0
[-0.22506892  0.04659568 -0.17892469  0.04614423 -0.13342887  0.04549582],1.0,1.0
[-0.08873542  0.04469345 -0.04495391  0.04378151 -0.00214969  0.04280421],1.0,1.0
[0.03965457 0.04180426 0.0804765  0.04082193 0.12037094 0.03989444],1.0,1.0
[0.15942662 0.03905568 0.19776283 0.03833621 0.23552628 0.03776344],1.0,1.0
[0.27288825 0.03736197 0.31004223 0.03715398 0.34720188 0.03715965],1.0,1.0
