State,Action,Action wo Noise
[-0.51066188  0.         -0.51066188  0.         -0.51066188  0.        ],-0.999608,-0.999608
[-0.5122583  -0.00159641 -0.51543916 -0.00318086 -0.52018063 -0.00474147],-0.99993235,-0.99993235
[-0.52644763 -0.006267   -0.53419316 -0.00774553 -0.54335915 -0.00916599],-0.99998647,-0.99998647
[-0.553877   -0.01051785 -0.56566805 -0.01179106 -0.57864441 -0.01297635],-0.9999895,-0.9999895
[-0.59270978 -0.01406537 -0.6077605  -0.01505073 -0.62368668 -0.01592618],-0.99996996,-0.99996996
[-0.64037339 -0.01668671 -0.65770205 -0.01732866 -0.6755518  -0.01784975],-0.999655,-0.999655
[-0.69380045 -0.01824865 -0.71232682 -0.01852637 -0.73101163 -0.01868481],-0.98838127,-0.98838127
[-0.74972187 -0.01871024 -0.76834588 -0.01862401 -0.78677739 -0.01843152],-0.31277227,-0.31277227
[-0.803903   -0.01712561 -0.81963464 -0.01573164 -0.83389574 -0.0142611 ],0.99260426,0.99260426
[-0.84466255 -0.01076681 -0.85188791 -0.00722536 -0.85554137 -0.00365346],0.9999974,0.9999974
"[-8.55596806e-01 -5.54376799e-05 -8.52053998e-01  3.54280798e-03
 -8.44927509e-01  7.12648954e-03]",1.0,1.0
[-0.83424734  0.01068017 -0.82006022  0.01418712 -0.80243139  0.01762883],1.0,1.0
[-0.7814468   0.02098458 -0.75721553  0.02423127 -0.72987209  0.02734344],1.0,1.0
[-0.69957846  0.03029363 -0.66652545  0.03305301 -0.63093303  0.03559242],1.0,1.0
[-0.59304945  0.03788358 -0.55314874  0.0399007  -0.51152671  0.04162204],1.0,1.0
[-0.46849519  0.04303152 -0.42437507  0.04412012 -0.37948818  0.04488688],1.0,1.0
[-0.33414877  0.04533941 -0.28865497  0.04549381 -0.24328092  0.04537404],1.0,1.0
[-0.19827008  0.04501084 -0.15382987  0.04444021 -0.11012814  0.04370173],1.0,1.0
[-0.0672912   0.04283694 -0.0254035   0.04188771  0.01549146  0.04089496],1.0,1.0
[0.05538913 0.03989766 0.09432122 0.0389321  0.13235274 0.03803152],1.0,1.0
[0.16957875 0.03722601 0.20612136 0.03654261 0.24212689 0.03600554],1.0,1.0
[0.27776348 0.03563658 0.31321895 0.03545547 0.34869925 0.03548031],1.0,1.0
