State,Action,Action wo Noise
[-0.52561082  0.         -0.52561082  0.         -0.52561082  0.        ],-0.99993676,-0.99993676
[-0.52709563 -0.00148481 -0.53005413 -0.00295849 -0.53446412 -0.00440999],-0.99999285,-0.99999285
[-0.54029262 -0.0058285  -0.54749595 -0.00720334 -0.55602021 -0.00852425],-0.999999,-0.999999
[-0.56580168 -0.00978147 -0.57676748 -0.0109658  -0.58883619 -0.01206872],-0.99999934,-0.99999934
[-0.60191875 -0.01308255 -0.61591929 -0.01400054 -0.63073624 -0.01481696],-0.9999983,-0.9999983
[-0.64626343 -0.01552719 -0.66239125 -0.01612782 -0.67900794 -0.01661669],-0.9999786,-0.9999786
[-0.69600081 -0.01699286 -0.7132575  -0.0172567  -0.73066724 -0.01740974],-0.9990418,-0.9990418
[-0.74812051 -0.01745326 -0.76551289 -0.01739238 -0.78274461 -0.01723172],-0.8837782,-0.8837782
[-0.79954836 -0.01680375 -0.81583658 -0.01628822 -0.83152887 -0.01569229],0.90310585,0.90310585
[-0.84387177 -0.0123429  -0.85281086 -0.00893909 -0.85830847 -0.00549761],0.9999914,0.9999914
[-0.86019686 -0.00188839 -0.85846845  0.00172841 -0.85313018  0.00533827],1.0,1.0
[-0.84420377  0.00892641 -0.83172678  0.01247699 -0.81575417  0.01597261],1.0,1.0
[-0.79636035  0.01939382 -0.7736416   0.02271875 -0.74771852  0.02592309],1.0,1.0
[-0.71873835  0.02898017 -0.68687681  0.03186154 -0.65233907  0.03453774],1.0,1.0
[-0.6153596   0.03697946 -0.57620059  0.03915901 -0.5351487   0.04105189],1.0,1.0
[-0.49251021  0.0426385  -0.44860454  0.04390567 -0.40375659  0.04484795],1.0,1.0
[-0.35828822  0.04546837 -0.31250948  0.04577874 -0.26671019  0.04579929],1.0,1.0
[-0.22115244  0.04555775 -0.17606436  0.04508808 -0.13163557  0.04442879],1.0,1.0
[-0.08801437  0.0436212  -0.04530652  0.04270785 -0.00357561  0.0417309 ],1.0,1.0
[0.03715543 0.04073105 0.076902   0.03974656 0.1157148  0.0388128 ],1.0,1.0
[0.15367673 0.03796193 0.19089967 0.03722294 0.22752151 0.03662184],1.0,1.0
[0.26370346 0.03618195 0.29962776 0.03592431 0.33549586 0.03586809],1.0,1.0
[0.37152687 0.03603102 0.4079565  0.03642963 0.44503611 0.03707961],1.0,1.0
