State,Action,Action wo Noise
[-0.49501095  0.         -0.49501095  0.         -0.49501095  0.        ],-0.9998954,-0.9998954
[-0.49672494 -0.00171399 -0.5001401  -0.00341517 -0.50523091 -0.00509081],-0.9999848,-0.9999848
[-0.51195938 -0.00672847 -0.52027511 -0.00831573 -0.53011574 -0.00984063],-0.9999973,-0.9999973
[-0.54140749 -0.01129175 -0.55406574 -0.01265825 -0.5679958  -0.01393006],-0.99999803,-0.99999803
[-0.58309386 -0.01509806 -0.59924807 -0.01615421 -0.61633977 -0.0170917 ],-0.999993,-0.999993
[-0.63424484 -0.01790507 -0.6528352  -0.01859037 -0.67198039 -0.01914518],-0.999913,-0.999913
[-0.69154897 -0.01956858 -0.71141042 -0.01986145 -0.73143651 -0.02002609],-0.9965805,-0.9965805
[-0.75149774 -0.02006123 -0.77147468 -0.01997694 -0.79125408 -0.01977941],-0.72141546,-0.72141546
[-0.81031706 -0.01906298 -0.82856731 -0.01825025 -0.84591841 -0.01735111],0.95371103,0.95371103
[-0.85978105 -0.01386263 -0.87009797 -0.01031692 -0.87682895 -0.00673098],0.99998856,0.99998856
"[-8.79879434e-01 -3.05048643e-03 -8.79238327e-01  6.41106206e-04
 -8.74907946e-01  4.33038133e-03]",1.0,1.0
[-0.86690414  0.00800381 -0.85525719  0.01164695 -0.84001338  0.01524381],1.0,1.0
[-0.82123713  0.01877625 -0.79901362  0.02222351 -0.77345163  0.02556199],1.0,1.0
[-0.74468636  0.02876528 -0.71288185  0.0318045  -0.6782328   0.03464905],1.0,1.0
[-0.64096514  0.03726766 -0.60133531  0.03962983 -0.55962773  0.04170758],1.0,1.0
[-0.51615045  0.04347727 -0.47122904  0.04492142 -0.42519878  0.04603026],1.0,1.0
[-0.37839585  0.04680293 -0.33114783  0.04724802 -0.28376432  0.0473835 ],1.0,1.0
[-0.23652835  0.04723598 -0.18968895  0.0468394  -0.14345557  0.04623338],1.0,1.0
[-0.09799421  0.04546135 -0.0534256   0.04456861 -0.00982495  0.04360065],1.0,1.0
[0.03277678 0.04260174 0.0743906  0.04161381 0.11506641 0.04067581],1.0,1.0
[0.1548897  0.03982329 0.19397807 0.03908837 0.23247794 0.03849987],1.0,1.0
[0.27056157 0.03808363 0.30842451 0.03786294 0.34628341 0.0378589 ],1.0,1.0
