State,Action,Action wo Noise
[-0.52673179  0.         -0.52673179  0.         -0.52673179  0.        ],0.6730907,0.9823164
[-0.52569865  0.00103313 -0.52364013  0.00205852 -0.52057167  0.00306846],0.4453548,0.98539317
[-0.51685788  0.00371379 -0.5125266   0.00433127 -0.50761032  0.00491628],0.14482126,0.9869921
[-0.50259668  0.00501364 -0.49752322  0.00507346 -0.49242789  0.00509533],0.3896607,0.9858136
[-0.48698151  0.00544638 -0.48122472  0.00575679 -0.47520039  0.00602433],0.6157677,0.9851618
[-0.46861412  0.00658627 -0.46151471  0.0070994  -0.4539546   0.00756011],0.75752884,0.9851327
[-0.44577673  0.00817787 -0.43704095  0.00873578 -0.42781079  0.00923016],0.6314357,0.98458064
[-0.41834203  0.00946875 -0.4087025   0.00963954 -0.39896057  0.00974193],0.7013967,0.982142
[-0.3890797   0.00988087 -0.37912847  0.00995123 -0.36917506  0.00995341],0.8764995,0.9785328
[-0.3590241   0.01015096 -0.34874315  0.01028094 -0.33839956  0.0103436 ],1.0,0.9743048
[-0.32787459  0.01052497 -0.31723465  0.01063994 -0.30654545  0.0106892 ],1.0,0.9686432
[-0.29587152  0.01067393 -0.28527575  0.01059577 -0.27481896  0.01045678],1.0,0.96010125
[-0.26455957  0.0102594  -0.25455324  0.01000633 -0.24485269  0.00970055],1.0,0.9458566
[-0.23550745  0.00934523 -0.22656378  0.00894367 -0.21806452  0.00849926],0.9443699,0.924515
[-0.21013256  0.00793196 -0.20280352  0.00732904 -0.19610932  0.0066942 ],0.662863,0.89053667
[-0.19050051  0.00560882 -0.18600012  0.00450039 -0.18262622  0.00337389],0.80587894,0.82655656
[-0.18017759  0.00244863 -0.17866373  0.00151387 -0.17809045  0.00057328],1.0,0.7477175
"[-1.78168773e-01 -7.83233336e-05 -1.78898397e-01 -7.29623893e-04
 -1.80276528e-01 -1.37813168e-03]",0.8052618,0.6876862
[-0.18258997 -0.00231344 -0.18582974 -0.00323977 -0.18998309 -0.00415334],1.0,0.6218201
[-0.19474125 -0.00475816 -0.20008477 -0.00534352 -0.20599126 -0.0059065 ],1.0,0.593884
[-0.21243539 -0.00644413 -0.21938878 -0.00695338 -0.22681995 -0.00743117],1.0,0.6063535
[-0.23469433 -0.00787438 -0.24297423 -0.0082799  -0.25161885 -0.00864463],1.0,0.64604604
[-0.26058441 -0.00896555 -0.26982415 -0.00923975 -0.27928861 -0.00946445],1.0,0.7057576
[-0.28892568 -0.00963708 -0.29868098 -0.00975529 -0.30849803 -0.00981706],1.0,0.76996887
[-0.31831869 -0.00982065 -0.32808345 -0.00976477 -0.33773194 -0.00964849],0.5427946,0.8307811
[-0.34788911 -0.01015717 -0.35848973 -0.01060062 -0.36946445 -0.01097472],1.0,0.8650471
[-0.38005442 -0.01058997 -0.39018801 -0.01013359 -0.39979568 -0.00960767],1.0,0.9112619
[-0.40881067 -0.00901499 -0.41716966 -0.00835899 -0.42481337 -0.00764371],1.0,0.94608426
[-0.43168718 -0.00687381 -0.43774162 -0.00605444 -0.44293289 -0.00519127],1.0,0.9667939
[-0.44722327 -0.00429038 -0.45058147 -0.0033582  -0.45298293 -0.00240146],1.0,0.97888446
"[-4.54410052e-01 -1.42712381e-03 -4.54852373e-01 -4.42321118e-04
 -4.54306645e-01  5.45728224e-04]",1.0,0.98586583
[-0.45277687  0.00152977 -0.45027428  0.0025026  -0.44681719  0.00345709],1.0,0.98960745
[-0.44243089  0.0043863  -0.43714735  0.00528354 -0.43100495  0.0061424 ],1.0,0.9914645
[-0.4240481   0.00695684 -0.41632684  0.00772126 -0.4078963   0.00843054],1.0,0.992154
[-0.39881621  0.00908009 -0.38915028  0.00966593 -0.3789656   0.01018468],1.0,0.99197996
[-0.36833195  0.01063365 -0.35732114  0.01101081 -0.34600634  0.01131481],1.0,0.990769
[-0.33446135  0.01154499 -0.32275999  0.01170136 -0.31097543  0.01178456],1.0,0.98810947
[-0.29917958  0.01179585 -0.28744257  0.01173701 -0.27583224  0.01161033],0.63288236,0.9831281
[-0.26496439  0.01086785 -0.25489812  0.01006627 -0.24568651  0.00921161],0.84066087,0.9707447
[-0.23706503  0.00862148 -0.22907651  0.00798852 -0.22175952  0.00731699],0.2898448,0.95063853
[-0.21597462  0.0057849  -0.2117483   0.00422632 -0.20909954  0.00264877],0.4988315,0.90439355
"[-2.07726559e-01  1.37297613e-03 -2.07635403e-01  9.11562964e-05
 -2.08826465e-01 -1.19106247e-03]",0.37207857,0.8373766
[-0.21148465 -0.00265819 -0.21559821 -0.00411356 -0.2211487  -0.00555049],0.103277974,0.75659466
[-0.22851395 -0.00736526 -0.23765949 -0.00914553 -0.24854114 -0.01088166],0.28461048,0.659534
[-0.26083255 -0.0122914  -0.27446992 -0.01363738 -0.28937969 -0.01490977],0.2776222,0.614691
[-0.30548865 -0.01610896 -0.32270274 -0.01721409 -0.34091755 -0.01821481],0.65841204,0.65049076
[-0.35944728 -0.01852974 -0.37817138 -0.01872409 -0.39696428 -0.01879291],0.78416556,0.7635306
[-0.41550802 -0.01854374 -0.43367205 -0.01816403 -0.45132614 -0.01765409],0.9770966,0.8722998
[-0.46805239 -0.01672625 -0.48372766 -0.01567528 -0.49823561 -0.01450795],1.0,0.9419589
[-0.5114336  -0.01319799 -0.52322282 -0.01178921 -0.53351485 -0.01029203],0.86570984,0.97489786
[-0.54243395 -0.00891911 -0.5499133  -0.00747935 -0.55589694 -0.00598363],0.63659006,0.98796475
[-0.56068383 -0.00478689 -0.56423827 -0.00355444 -0.56653378 -0.00229551],0.9783887,0.9931532
"[-5.67040593e-01 -5.06808801e-04 -5.65754927e-01  1.28566639e-03
 -5.62686348e-01  3.06857847e-03]",1.0,0.99608445
[-0.55782528  0.00486106 -0.55120797  0.00661731 -0.54288383  0.00832414],0.8215406,0.9975616
[-0.53318282  0.00970101 -0.52217762  0.01100519 -0.50995078  0.01222685],1.0,0.99808204
[-0.49632626  0.01362451 -0.48140606  0.0149202  -0.46530147  0.0161046 ],0.847424,0.99820065
[-0.44836074  0.01694073 -0.43070838  0.01765236 -0.41247258  0.0182358 ],1.0,0.9978311
