State,Action,Action wo Noise
[-0.54607538  0.         -0.54607538  0.         -0.54607538  0.        ],-0.99152493,-0.99152493
[-0.54739422 -0.00131884 -0.55002203 -0.00262781 -0.55393916 -0.00391713],-0.9983161,-0.9983161
[-0.55912653 -0.00518737 -0.56554542 -0.00641889 -0.57314802 -0.00760259],-0.99964297,-0.99964297
[-0.58187982 -0.00873181 -0.59167621 -0.00979639 -0.60246502 -0.01078881],-0.99981445,-0.99981445
[-0.61416756 -0.01170254 -0.62669888 -0.01253132 -0.63996895 -0.01327006],-0.99973696,-0.99973696
[-0.65388346 -0.01391451 -0.66834514 -0.01446167 -0.68325461 -0.01490948],-0.99902415,-0.99902415
[-0.69851047 -0.01525586 -0.7140124  -0.01550193 -0.72966118 -0.01564878],-0.99177504,-0.99177504
[-0.74534873 -0.01568754 -0.7609808  -0.01563207 -0.77646688 -0.01548608],-0.86330694,-0.86330694
[-0.79152815 -0.01506127 -0.8060844  -0.01455625 -0.82006162 -0.01397722],0.38760245,0.38760245
[-0.83151571 -0.01145409 -0.84039373 -0.00887802 -0.84665625 -0.00626252],0.9966779,0.9966779
[-0.84936271 -0.00270646 -0.84850168  0.00086102 -0.8440768   0.00442489],0.99999356,0.99999356
[-0.83610189  0.00797491 -0.82461177  0.01149012 -0.80965863  0.01495314],1.0,1.0
[-0.79131386  0.01834477 -0.76967023  0.02164363 -0.74484418  0.02482605],1.0,1.0
[-0.71697796  0.02786621 -0.6862414   0.03073656 -0.65283285  0.03340855],1.0,1.0
[-0.61697915  0.03585371 -0.57893421  0.03804494 -0.53897616  0.03995805],1.0,1.0
[-0.49740283  0.04157334 -0.45452576  0.04287707 -0.41066304  0.04386272],1.0,1.0
[-0.36613122  0.04453182 -0.32123697  0.04489425 -0.27626892  0.04496806],1.0,1.0
[-0.23149025  0.04477867 -0.18713256  0.04435769 -0.14339115  0.04374141],1.0,1.0
[-0.10042198  0.04296917 -0.05834021  0.04208177 -0.01722025  0.04111996],1.0,1.0
[0.02290305 0.0401233  0.06203224 0.0391292  0.1002046  0.03817236],1.0,1.0
[0.13748908 0.03728447 0.17398322 0.03649414 0.20981023 0.03582702],1.0,1.0
[0.24511634 0.03530611 0.28006846 0.03495212 0.3148523  0.03478384],1.0,1.0
[0.34967089 0.03481859 0.38474341 0.03507252 0.42030437 0.03556096],1.0,1.0
