State,Action,Action wo Noise
[-0.47832706  0.         -0.47832706  0.         -0.47832706  0.        ],1.0,1.0
[-0.47716556  0.00116151 -0.47485118  0.00231438 -0.4714011   0.00345008],1.0,1.0
[-0.46684091  0.00456019 -0.46120435  0.00563656 -0.45453302  0.00667133],1.0,1.0
[-0.44687598  0.00765704 -0.4382893   0.00858668 -0.42883547  0.00945382],1.0,1.0
[-0.41858284  0.01025263 -0.40760486  0.01097798 -0.39597939  0.01162548],1.0,1.0
[-0.38378784  0.01219154 -0.37111441  0.01267344 -0.35804513  0.01306927],1.0,1.0
[-0.34466709  0.01337804 -0.33106751  0.01359958 -0.31733295  0.01373456],1.0,1.0
[-0.30354853  0.01378442 -0.2897972   0.01375133 -0.2761591   0.0136381 ],1.0,1.0
[-0.262711    0.0134481  -0.24952582  0.01318518 -0.23667229  0.01285353],1.0,1.0
[-0.22421463  0.01245766 -0.21221242  0.01200221 -0.20072046  0.01149196],1.0,1.0
[-0.18978877  0.01093168 -0.1794627   0.01032607 -0.16978297  0.00967973],1.0,1.0
[-0.16078589  0.00899708 -0.15250357  0.00828232 -0.14496414  0.00753943],1.0,1.0
[-0.13819199  0.00677214 -0.13220807  0.00598393 -0.12703007  0.005178  ],1.0,1.0
[-0.12267272  0.00435735 -0.11914798  0.00352474 -0.11646522  0.00268276],1.0,1.0
[-0.11463141  0.00183381 -0.11365122  0.00098019 -0.11352712  0.0001241 ],1.0,1.0
[-0.11425943 -0.0007323  -0.11584629 -0.00158687 -0.11828369 -0.0024374 ],1.0,1.0
[-0.12156534 -0.00328165 -0.12568256 -0.00411723 -0.13062418 -0.00494162],1.0,1.0
[-0.13637628 -0.0057521  -0.14292206 -0.00654577 -0.15024153 -0.00731947],1.0,1.0
[-0.15831133 -0.0080698  -0.16710444 -0.00879311 -0.17658993 -0.00948549],1.0,1.0
[-0.18673273 -0.0101428  -0.1974934  -0.01076067 -0.20882797 -0.01133457],1.0,1.0
[-0.22068777 -0.0118598  -0.23301938 -0.01233162 -0.24576462 -0.01274524],1.0,1.0
[-0.25886059 -0.01309596 -0.27223984 -0.01337925 -0.28583062 -0.01359079],1.0,1.0
[-0.29955725 -0.01372663 -0.3133405  -0.01378325 -0.32709818 -0.01375768],1.0,1.0
[-0.34074573 -0.01364755 -0.35419692 -0.01345119 -0.36736464 -0.01316772],1.0,1.0
[-0.38016168 -0.01279704 -0.39250161 -0.01233993 -0.40429961 -0.011798  ],1.0,1.0
[-0.41547338 -0.01117377 -0.42594394 -0.01047056 -0.43563648 -0.00969254],1.0,1.0
[-0.44448111 -0.00884463 -0.45241356 -0.00793245 -0.45937585 -0.00696229],1.0,1.0
[-0.46531685 -0.00594099 -0.47019273 -0.00487588 -0.47396744 -0.00377472],1.0,1.0
"[-4.76613020e-01 -2.64557700e-03 -4.78109824e-01 -1.49680438e-03
 -4.78446738e-01 -3.36913567e-04]",1.0,1.0
[-0.47762126  0.00082548 -0.47563952  0.00198174 -0.47251623  0.00312329],1.0,1.0
[-0.46827456  0.00424167 -0.46294593  0.00532864 -0.45656968  0.00637625],1.0,1.0
[-0.44919277  0.00737691 -0.44086928  0.00832349 -0.43165992  0.00920937],1.0,1.0
[-0.42163138  0.01002853 -0.41085573  0.01077565 -0.39940963  0.01144611],1.0,1.0
[-0.38737354  0.01203609 -0.37483094  0.0125426  -0.36186742  0.01296352],1.0,1.0
[-0.34856985  0.01329757 -0.33502551  0.01354435 -0.32132122  0.01370429],1.0,1.0
[-0.30754261  0.01377862 -0.29377331  0.0137693  -0.28009434  0.01367896],1.0,1.0
[-0.26658351  0.01351083 -0.25331489  0.01326862 -0.24035846  0.01295643],1.0,1.0
[-0.22777976  0.01257869 -0.21563974  0.01214002 -0.20399458  0.01164516],1.0,1.0
[-0.19289569  0.01109889 -0.18238976  0.01050593 -0.17251883  0.00987093],1.0,1.0
[-0.16332047  0.00919835 -0.154828    0.00849248 -0.14707065  0.00775734],1.0,1.0
[-0.1400739   0.00699676 -0.13385963  0.00621426 -0.12844649  0.00541315],1.0,1.0
[-0.12385001  0.00459647 -0.12008296  0.00376706 -0.11715542  0.00292753],1.0,1.0
[-0.11507506  0.00208036 -0.1138472   0.00122786 -0.11347493  0.00037227],1.0,1.0
[-0.1139592  -0.00048427 -0.11529878 -0.00133958 -0.1174903  -0.00219151],1.0,1.0
[-0.12052812 -0.00303782 -0.12440428 -0.00387616 -0.12910835 -0.00470407],1.0,1.0
[-0.13462722 -0.00551887 -0.14094495 -0.00631773 -0.1480425  -0.00709755],1.0,1.0
[-0.15589752 -0.00785502 -0.16448406 -0.00858654 -0.17377236 -0.0092883 ],1.0,1.0
[-0.18372858 -0.00995621 -0.19431455 -0.01058597 -0.20548763 -0.01117309],1.0,1.0
[-0.21720054 -0.01171291 -0.22940123 -0.01220069 -0.2420329  -0.01263166],1.0,1.0
[-0.25503398 -0.01300109 -0.26833835 -0.01330437 -0.28187547 -0.01353712],1.0,1.0
[-0.29557075 -0.01369528 -0.30934593 -0.01377518 -0.32311963 -0.0137737 ],1.0,1.0
[-0.3368079  -0.01368827 -0.35032492 -0.01351702 -0.36358376 -0.01325884],1.0,1.0
[-0.37649714 -0.01291338 -0.38897832 -0.01248118 -0.40094194 -0.01196361],1.0,1.0
[-0.41230486 -0.01136292 -0.42298706 -0.0106822  -0.43291245 -0.00992538],1.0,1.0
[-0.44200962 -0.00909717 -0.45021262 -0.008203   -0.45746158 -0.00724896],1.0,1.0
[-0.46370332 -0.00624174 -0.46889186 -0.00518854 -0.47298887 -0.00409701],1.0,1.0
[-0.47596399 -0.00297512 -0.47779516 -0.00183117 -0.47846878 -0.00067362],1.0,1.0
[-0.47797984  0.00048894 -0.47633197  0.00164787 -0.47353742  0.00279455],1.0,1.0
[-0.46961692  0.0039205  -0.46459951  0.00501741 -0.45852229  0.00607722],1.0,1.0
[-0.45143006  0.00709224 -0.44337486  0.00805519 -0.43441556  0.0089593 ],1.0,1.0
[-0.42461718  0.00979838 -0.4140503   0.01056688 -0.40279032  0.01125998],1.0,1.0
[-0.3909167   0.01187362 -0.37851212  0.01240458 -0.36566166  0.01285046],1.0,1.0
[-0.35245191  0.01320976 -0.33897009  0.01348181 -0.32530327  0.01366682],1.0,1.0
[-0.31153748  0.01376579 -0.29775702  0.01378046 -0.28404372  0.01371329],1.0,1.0
[-0.27047638  0.01356734 -0.25713019  0.01334619 -0.24407636  0.01305383],1.0,1.0
[-0.23138175  0.01269462 -0.21910863  0.01227311 -0.20731459  0.01179404],1.0,1.0
[-0.19605242  0.01126217 -0.18537015  0.01068226 -0.17531118  0.01005898],1.0,1.0
[-0.16591434  0.00939684 -0.15721416  0.00870018 -0.14924104  0.00797312],1.0,1.0
[-0.14202151  0.00721953 -0.13557847  0.00644304 -0.12993148  0.00564699],1.0,1.0
[-0.12509695  0.00483452 -0.12108843  0.00400852 -0.11791676  0.00317167],1.0,1.0
[-0.11559029  0.00232647 -0.11411501  0.00147528 -0.11349466  0.00062036],1.0,1.0
[-0.11373079 -0.00023613 -0.1148228  -0.00109202 -0.11676796 -0.00194516],1.0,1.0
[-0.11956129 -0.00279333 -0.12319551 -0.00363423 -0.12766093 -0.00446542],1.0,1.0
[-0.13294524 -0.0052843  -0.13903332 -0.00608809 -0.14590708 -0.00687376],1.0,1.0
[-0.15354514 -0.00763806 -0.16192262 -0.00837748 -0.1710109  -0.00908827],1.0,1.0
[-0.18077732 -0.00976642 -0.19118501 -0.01040769 -0.20219265 -0.01100764],1.0,1.0
[-0.21375429 -0.01156165 -0.22581929 -0.012065   -0.23833221 -0.01251292],1.0,1.0
[-0.25123287 -0.01290066 -0.26445643 -0.01322356 -0.27793362 -0.01347718],1.0,1.0
[-0.29159097 -0.01365735 -0.30535124 -0.01376028 -0.31913391 -0.01378267],1.0,1.0
[-0.33285569 -0.01372178 -0.34643124 -0.01357555 -0.35977387 -0.01334262],1.0,1.0
[-0.37279631 -0.01302244 -0.38541158 -0.01261527 -0.39753382 -0.01212224],1.0,1.0
[-0.40907917 -0.01154535 -0.41996662 -0.01088745 -0.43011885 -0.01015223],1.0,1.0
[-0.43946303 -0.00934418 -0.44793154 -0.00846852 -0.4554627  -0.00753116],1.0,1.0
[-0.46200133 -0.00653863 -0.46749931 -0.00549798 -0.47191606 -0.00441675],1.0,1.0
[-0.47521888 -0.00330282 -0.47738327 -0.00216439 -0.47839317 -0.0010099 ],1.0,1.0
"[-4.78241073e-01  1.52096648e-04 -4.76928110e-01  1.31296270e-03
 -4.74464035e-01  2.46407522e-03]",1.0,1.0
[-0.47086714  0.0035969  -0.46616408  0.00470306 -0.46038965  0.00577443],1.0,1.0
[-0.45358646  0.00680319 -0.44580451  0.00778195 -0.43710073  0.00870378],1.0,1.0
[-0.42753843  0.0095623  -0.41718665  0.01035178 -0.40611948  0.01106717],1.0,1.0
[-0.39441527  0.01170421 -0.38215587  0.0122594  -0.36942574  0.01273013],1.0,1.0
[-0.35631112  0.01311462 -0.34289915  0.01341197 -0.32927702  0.01362213],1.0,1.0
[-0.31553114  0.01374588 -0.30174639  0.01378475 -0.28800538  0.01374101],1.0,1.0
[-0.27438784  0.01361754 -0.26097007  0.01341777 -0.24782446  0.01314561],1.0,1.0
[-0.23501915  0.01280531 -0.22261777  0.01240137 -0.21067928  0.01193849],1.0,1.0
[-0.19925785  0.01142143 -0.1884029   0.01085495 -0.17815914  0.01024376],1.0,1.0
[-0.16856672  0.00959242 -0.15966139  0.00890533 -0.15147471  0.00818667],1.0,1.0
[-0.14403432  0.00744039 -0.13736415  0.00667017 -0.13148469  0.00587946],1.0,1.0
[-0.12641325  0.00507144 -0.12216417  0.00424908 -0.11874907  0.0034151 ],1.0,1.0
[-0.116177    0.00257207 -0.11445461  0.00172238 -0.1135863   0.00086831],1.0,1.0
"[-1.13574237e-01  1.20614165e-05 -1.14418459e-01 -8.44222095e-04
 -1.16116841e-01 -1.69838221e-03]",1.0,1.0
[-0.11866507 -0.00254822 -0.12205654 -0.00339148 -0.12628228 -0.00422574],1.0,1.0
[-0.13133075 -0.00504847 -0.13718768 -0.00585693 -0.14383585 -0.00664817],1.0,1.0
[-0.15125486 -0.00741901 -0.15942088 -0.00816602 -0.16830638 -0.00888551],1.0,1.0
[-0.17787993 -0.00957354 -0.18810587 -0.01022595 -0.1989442  -0.01083833],1.0,1.0
[-0.21035033 -0.01140613 -0.22227498 -0.01192465 -0.2346641  -0.01238912],1.0,1.0
[-0.24745889 -0.01279478 -0.26059583 -0.01313694 -0.27400691 -0.01341108],1.0,1.0
[-0.28761985 -0.01361294 -0.30135846 -0.01373861 -0.31514309 -0.01378464],1.0,1.0
[-0.32889122 -0.01374813 -0.34251801 -0.01362679 -0.35593709 -0.01341908],1.0,1.0
[-0.36906128 -0.01312419 -0.38180342 -0.01274214 -0.39407725 -0.01227382],1.0,1.0
[-0.40579822 -0.01172098 -0.41688443 -0.0110862  -0.42725739 -0.01037296],1.0,1.0
[-0.43684289 -0.0095855  -0.44557174 -0.00872885 -0.45338046 -0.00780872],1.0,1.0
[-0.46021193 -0.00683147 -0.46601595 -0.00580402 -0.47074969 -0.00473374],1.0,1.0
[-0.47437814 -0.00362845 -0.47687441 -0.00249627 -0.47821996 -0.00134555],1.0,1.0
"[-4.78404802e-01 -1.84842963e-04 -4.77427562e-01  9.77239748e-04
 -4.75295500e-01  2.13206189e-03]",1.0,1.0
[-0.47202445  0.00327105 -0.46763866  0.00438579 -0.4621706   0.00546806],1.0,1.0
[-0.45566065  0.00650995 -0.44815672  0.00750393 -0.43971379  0.00844293],1.0,1.0
[-0.43039337  0.00932042 -0.42026292  0.01013045 -0.40939514  0.01086779],1.0,1.0
[-0.39786722  0.01152792 -0.38576009  0.01210713 -0.37315753  0.01260255],1.0,1.0
[-0.36014537  0.01301216 -0.34681057  0.0133348  -0.33324039  0.01357018],1.0,1.0
[-0.31952155  0.01371884 -0.30573945  0.0137821  -0.29197742  0.01376202],1.0,1.0
[-0.2783161   0.01366132 -0.26483282  0.01348328 -0.25160114  0.01323167],1.0,1.0
[-0.23869048  0.01291066 -0.2261658   0.01252468 -0.21408741  0.01207839],1.0,1.0
[-0.20251087  0.01157654 -0.19148699  0.01102389 -0.18106181  0.01042517],1.0,1.0
[-0.1712768   0.00978501 -0.16216897  0.00910784 -0.15377106  0.00839791],1.0,1.0
[-0.14611182  0.00765924 -0.13921623  0.00689559 -0.13310576  0.00611048],1.0,1.0
[-0.1277986   0.00530716 -0.12330994  0.00448866 -0.11965216  0.00365778],1.0,1.0
[-0.11683504  0.00281712 -0.11486592  0.00196912 -0.11374983  0.00111609],1.0,1.0
[-0.11348959  0.00026025 -0.11408583 -0.00059625 -0.11553708 -0.00145125],1.0,1.0
[-0.11783965 -0.00230257 -0.12098762 -0.00314797 -0.12497271 -0.00398509],1.0,1.0
[-0.12978415 -0.00481144 -0.13540847 -0.00562432 -0.14182934 -0.00642087],1.0,1.0
[-0.14902731 -0.00719796 -0.15697956 -0.00795225 -0.16565966 -0.0086801 ],1.0,1.0
[-0.17503733 -0.00937767 -0.18507817 -0.01004084 -0.19574345 -0.01066528],1.0,1.0
[-0.20698993 -0.01124648 -0.21876969 -0.01177976 -0.23103008 -0.01226039],1.0,1.0
[-0.24371366 -0.01268358 -0.25675827 -0.01304461 -0.27009718 -0.01333891],1.0,1.0
[-0.28365931 -0.01356213 -0.29736955 -0.01371025 -0.31114923 -0.01377968],1.0,1.0
[-0.32491657 -0.01376734 -0.33858735 -0.01367078 -0.35207557 -0.01348821],1.0,1.0
[-0.36529418 -0.01321861 -0.37815595 -0.01286177 -0.39057425 -0.0124183 ],1.0,1.0
[-0.40246397 -0.01188972 -0.41374233 -0.01127836 -0.42432978 -0.01058745],1.0,1.0
[-0.4341508  -0.00982101 -0.44313465 -0.00898385 -0.45121614 -0.00808149],1.0,1.0
[-0.45833624 -0.0071201  -0.46444269 -0.00610645 -0.46949048 -0.00504779],1.0,1.0
[-0.47344231 -0.00395183 -0.47626889 -0.00282658 -0.47794925 -0.00168036],1.0,1.0
[-0.47847092 -0.00052167 -0.47783001  0.00064091 -0.4760313   0.00179872],1.0,1.0
[-0.47308812  0.00294317 -0.46902233  0.00406579 -0.46386404  0.00515829],1.0,1.0
[-0.45765136  0.00621268 -0.45043007  0.00722129 -0.44225315  0.00817692],1.0,1.0
