State,Action,Action wo Noise
[-0.40117308  0.         -0.40117308  0.         -0.40117308  0.        ],-0.9991464,-0.9991464
[-0.40356949 -0.00239641 -0.40834551 -0.00477602 -0.41546753 -0.00712202],-0.99992186,-0.99992186
[-0.42488626 -0.00941874 -0.43653445 -0.01164819 -0.45032811 -0.01379365],-0.9999947,-0.9999947
[-0.46616687 -0.01583876 -0.48393424 -0.01776737 -0.50349838 -0.01956414],-0.9999989,-0.9999989
[-0.52471318 -0.0212148  -0.54741962 -0.02270644 -0.57144755 -0.02402793],-0.99999934,-0.99999934
[-0.59661785 -0.0251703  -0.62274487 -0.02612702 -0.64963922 -0.02689434],-0.9999985,-0.9999985
[-0.67711062 -0.0274714  -0.70497095 -0.02786033 -0.73303712 -0.02806617],-0.9999873,-0.9999873
[-0.76113382 -0.0280967  -0.78909598 -0.02796216 -0.81677086 -0.02767487],-0.99964106,-0.99964106
[-0.84401912 -0.02724826 -0.87071705 -0.02669793 -0.89675672 -0.02603967],-0.9805639,-0.9805639
[-0.92201756 -0.02526084 -0.94642348 -0.02440591 -0.96991362 -0.02349014],-0.040112793,-0.040112793
[-0.99103082 -0.0211172  -1.0097436  -0.01871278 -1.02603231 -0.01628871],0.9944775,0.9944775
[-1.03833434 -0.01230203 -1.04664555 -0.0083112  -1.05096503 -0.00431949],0.9999962,0.9999962
"[-1.05128469e+00 -3.19653850e-04 -1.04760454e+00  3.68015250e-03
 -1.03992439e+00  7.68014492e-03]",1.0,1.0
[-1.02824484  0.01167955 -1.01256933  0.01567551 -0.9929073   0.01966203],1.0,1.0
[-0.96927835  0.02362895 -0.9417174   0.02756095 -0.91028057  0.03143683],1.0,1.0
[-0.87505169  0.03522888 -0.83614885  0.03890284 -0.79373059  0.04241826],1.0,1.0
[-0.74800093  0.04572966 -0.69921252  0.0487884  -0.6476671   0.05154542],1.0,1.0
[-0.59371251  0.05395459 -0.53773593  0.05597658 -0.48015336  0.05758257],1.0,1.0
[-0.42139571  0.05875766 -0.36189262  0.05950309 -0.30205532  0.0598373 ],1.0,1.0
[-0.24225993  0.05979538 -0.18283285  0.05942709 -0.12403903  0.05879382],1.0,1.0
[-0.06607411  0.05796492 -0.00906024  0.05701387  0.04695455  0.0560148 ],1.0,1.0
[0.10199411 0.05503956 0.15614979 0.05415568 0.20957479 0.053425  ],1.0,1.0
[0.26247785 0.05290306 0.31511675 0.05263889 0.36779199 0.05267525],1.0,1.0
