State,Action,Action wo Noise
[-0.57571257  0.         -0.57571257  0.         -0.57571257  0.        ],-0.8122956,-0.84856653
[-0.57654175 -0.00082918 -0.57819397 -0.00165222 -0.580657   -0.00246303],-0.92024654,-0.888109
[-0.58407454 -0.00341755 -0.58842138 -0.00434683 -0.59366547 -0.00524409],-0.94440997,-0.9366902
[-0.59980453 -0.00613907 -0.60679364 -0.0069891  -0.61458185 -0.00778822],-0.793839,-0.9585444
[-0.6228869  -0.00830504 -0.631649   -0.0087621  -0.6408056  -0.0091566 ],-0.84048694,-0.9534413
[-0.65036188 -0.00955628 -0.66025092 -0.00988904 -0.67040427 -0.01015335],-0.8028797,-0.92356783
[-0.68069615 -0.01029188 -0.69105725 -0.0103611  -0.7014189  -0.01036165],-0.65483814,-0.8404307
[-0.71149152 -0.01007262 -0.72121064 -0.00971913 -0.73051524 -0.0093046 ],-0.4176301,-0.51971745
[-0.73899217 -0.00847693 -0.74659019 -0.00759802 -0.7532642  -0.00667401],0.34312478,0.29193425
"[-7.57834117e-01 -4.56991812e-03 -7.60273636e-01 -2.43951843e-03
 -7.60568836e-01 -2.95200236e-04]",1.0,0.93018115
[-0.75773273  0.00283611 -0.75178149  0.00595124 -0.74274944  0.00903205],0.9714947,0.997169
[-0.73073239  0.01201705 -0.71580267  0.01492972 -0.69805273  0.01774993],1.0,0.999733
[-0.67755331  0.02049942 -0.65443985  0.02311346 -0.62887008  0.02556977],1.0,0.99992776
[-0.60102384  0.02784624 -0.57110212  0.02992172 -0.53932533  0.03177679],0.9521575,0.9999449
[-0.5060024   0.03332293 -0.47138314  0.03461926 -0.43572566  0.03565748],1.0,0.9999118
[-0.39921963  0.03650604 -0.36212494  0.03709469 -0.32469449  0.03743045],1.0,0.999825
[-0.28716886  0.03752563 -0.24977146  0.03739739 -0.21270446  0.037067  ],1.0,0.9997344
[-0.17614551  0.03655895 -0.14024555  0.03589996 -0.10512756  0.03511799],1.0,0.9998441
[-0.07088626  0.0342413  -0.03758865  0.03329761 -0.00527516  0.03231349],0.9443284,0.99998426
[0.02595513 0.0312303  0.0561095  0.03015436 0.08521569 0.02910619],0.9529049,0.9999993
[0.11333249 0.0281168  0.14052175 0.02718927 0.16685925 0.0263375 ],0.92489386,1.0
[0.19239083 0.02553158 0.21721473 0.0248239  0.24143825 0.02422352],1.0,1.0
[0.26528938 0.02385113 0.28889135 0.02360197 0.31237491 0.02348356],1.0,1.0
[0.3358782  0.02350329 0.35954684 0.02366863 0.38353415 0.02398732],1.0,1.0
