State,Action,Action wo Noise
[-0.5940843  0.        -0.5940843  0.        -0.5940843  0.       ],-0.95494187,-0.95494187
[-0.594992   -0.0009077  -0.59680075 -0.00180875 -0.5994973  -0.00269655],-0.97818667,-0.97818667
[-0.6030968  -0.0035995  -0.60757297 -0.00447618 -0.61289327 -0.00532029],-0.9877301,-0.9877301
[-0.61903343 -0.00614016 -0.62594916 -0.00691573 -0.63359087 -0.00764171],-0.983766,-0.983766
[-0.64189817 -0.0083073  -0.65081239 -0.00891422 -0.66027114 -0.00945876],-0.94841427,-0.94841427
[-0.67015596 -0.00988481 -0.68039929 -0.01024333 -0.69093213 -0.01053284],-0.6580997,-0.6580997
[-0.70124917 -0.01031704 -0.71128317 -0.010034   -0.72096989 -0.00968672],0.6081921,0.6081921
[-0.72834903 -0.00737914 -0.73337502 -0.00502599 -0.73601721 -0.00264219],0.99704397,0.99704397
"[-7.35676363e-01  3.40850512e-04 -7.32354523e-01  3.32184028e-03
 -7.26071806e-01  6.28271745e-03]",0.99997973,0.99997973
[-0.71686224  0.00920956 -0.70478309  0.01207915 -0.68991102  0.01487207],0.9999988,0.9999988
[-0.67234271  0.0175683  -0.65219549  0.02014722 -0.62960754  0.02258795],0.9999995,0.9999995
[-0.60473786  0.02486968 -0.57776563  0.02697223 -0.54888893  0.0288767 ],0.9999993,0.9999993
[-0.51832274  0.03056619 -0.48629612  0.03202662 -0.45304869  0.03324743],0.99999976,0.99999976
[-0.41882644  0.03422225 -0.38387711  0.03494933 -0.34844528  0.03543184],0.99999976,0.99999976
[-0.31276747  0.03567781 -0.27706756  0.03569991 -0.24155262  0.03551494],1.0,1.0
[-0.20640949  0.03514313 -0.17180218  0.03460731 -0.13787011  0.03393208],1.0,1.0
[-0.10472722  0.03314289 -0.07246195  0.03226526 -0.04113785  0.0313241 ],1.0,1.0
[-0.01079473  0.03034312  0.0185497   0.02934443  0.04689799  0.0283483 ],1.0,1.0
[0.07427099 0.027373   0.1007058  0.0264348  0.12625383 0.02554803],1.0,1.0
[0.15097905 0.02472522 0.17495636 0.02397731 0.19827019 0.02331383],1.0,1.0
[0.22101339 0.0227432  0.24328627 0.02227289 0.26519599 0.02190971],1.0,1.0
[0.28685604 0.02166005 0.30838608 0.02153004 0.32991184 0.02152576],1.0,1.0
[0.35156533 0.02165349 0.37348508 0.02191976 0.39581666 0.02233158],1.0,1.0
