State,Action,Action wo Noise
[-0.56961229  0.         -0.56961229  0.         -0.56961229  0.        ],-0.996782,-0.996782
[-0.57076346 -0.00115117 -0.57305724 -0.00229378 -0.57647662 -0.00341938],-0.99931717,-0.99931717
[-0.58100005 -0.00452343 -0.58659407 -0.00559402 -0.59321741 -0.00662334],-0.9998694,-0.9998694
[-0.6008222  -0.00760479 -0.60935279 -0.00853059 -0.6187471  -0.00939431],-0.9999189,-0.9999189
[-0.62893732 -0.01019022 -0.63985047 -0.01091315 -0.65140918 -0.01155871],-0.9997936,-0.9997936
[-0.66353231 -0.01212313 -0.67613619 -0.01260388 -0.68913524 -0.01299905],-0.99831575,-0.99831575
[-0.70244065 -0.01330541 -0.71596565 -0.013525   -0.72962413 -0.01365848],-0.9651589,-0.9651589
[-0.74328168 -0.01365755 -0.75685605 -0.01357437 -0.77026805 -0.013412  ],-0.030981481,-0.030981481
[-0.7820408  -0.01177274 -0.79211014 -0.01006934 -0.80042295 -0.00831281],0.99407196,0.99407196
[-0.80539903 -0.00497608 -0.80701341 -0.00161438 -0.80525808  0.00175533],0.9999962,0.9999962
[-0.80013286  0.00512522 -0.79166349  0.00846937 -0.77989345  0.01177004],1.0,1.0
[-0.76488507  0.01500838 -0.74672099  0.01816408 -0.72550569  0.0212153 ],1.0,1.0
[-0.701367    0.02413869 -0.67445735  0.02690964 -0.6449545   0.02950285],1.0,1.0
[-0.61306145  0.03189305 -0.57900546  0.03405599 -0.54303583  0.03596963],1.0,1.0
[-0.5054205   0.03761533 -0.46644145  0.03897906 -0.42638897  0.04005247],1.0,1.0
[-0.38555528  0.04083369 -0.34422757  0.04132771 -0.30268116  0.04154641],1.0,1.0
[-0.26117297  0.04150819 -0.21993587  0.0412371  -0.17917404  0.04076183],1.0,1.0
[-0.13905966  0.04011438 -0.09973087  0.03932879 -0.06129102  0.03843985],1.0,1.0
[-0.02380902  0.037482    0.01267935  0.03648837  0.04816953  0.03549018],1.0,1.0
[0.08268576 0.03451624 0.11627852 0.03359276 0.14902185 0.03274333],1.0,1.0
[0.18101088 0.03198903 0.21235955 0.03134867 0.24319862 0.03083907],1.0,1.0
[0.27367409 0.03047547 0.30394587 0.03027178 0.33418692 0.03024105],1.0,1.0
[0.3645826  0.03039568 0.39533038 0.03074778 0.42663972 0.03130934],1.0,1.0
