State,Action,Action wo Noise
[-0.49748697  0.         -0.49748697  0.         -0.49748697  0.        ],-0.9989575,-0.9989575
[-0.49918105 -0.00169407 -0.50255653 -0.00337548 -0.50758815 -0.00503163],-0.99982864,-0.99982864
[-0.51423956 -0.0066514  -0.52246089 -0.00822133 -0.5321905  -0.00972961],-0.9999743,-0.9999743
[-0.54335564 -0.01116514 -0.55587265 -0.01251701 -0.56964795 -0.0137753 ],-0.9999878,-0.9999878
[-0.58457896 -0.01493101 -0.60055514 -0.01597618 -0.61745925 -0.01690411],-0.9999783,-0.9999783
[-0.63516864 -0.01770939 -0.65355676 -0.01838812 -0.67249466 -0.01893791],-0.9998665,-0.9998665
[-0.69185242 -0.01935775 -0.71150097 -0.01964856 -0.73131352 -0.01981255],-0.99776655,-0.99776655
[-0.75116374 -0.01985022 -0.7709334  -0.01976966 -0.79051029 -0.01957689],-0.9289496,-0.9289496
[-0.80968594 -0.01917565 -0.82836324 -0.0186773  -0.84645363 -0.0180904 ],0.34924233,0.34924233
[-0.86195999 -0.01550635 -0.87481866 -0.01285868 -0.88498038 -0.01016172],0.9977031,0.9977031
[-0.89143578 -0.0064554  -0.89416264 -0.00272686 -0.89315182  0.00101082],0.9999962,0.9999962
[-0.88840325  0.00474857 -0.87993305  0.00847021 -0.86777104  0.01216201],1.0,1.0
[-0.85196255  0.01580849 -0.83257076  0.01939179 -0.80967954  0.02289122],1.0,1.0
[-0.78339658  0.02628296 -0.7538565   0.02954008 -0.72122358  0.03263291],1.0,1.0
[-0.6856938   0.03552978 -0.64749566  0.03819814 -0.60688954  0.04060612],1.0,1.0
[-0.56416521  0.04272432 -0.51963739  0.04452782 -0.47363928  0.04599811],1.0,1.0
[-0.42651447  0.04712482 -0.37860753  0.04790693 -0.33025407  0.04835347],1.0,1.0
[-0.28177073  0.04848334 -0.23344614  0.04832459 -0.18553311  0.04791303],1.0,1.0
[-0.13824272  0.04729039 -0.09174039  0.04650233 -0.04614398  0.04559641],1.0,1.0
[-0.00152365  0.04462033  0.0420967   0.04362035  0.08473697  0.04264026],1.0,1.0
[0.12645758 0.04172061 0.16735594 0.04089837 0.20756284 0.04020689],1.0,1.0
[0.24723895 0.03967611 0.28657178 0.03933284 0.32577299 0.0392012 ],1.0,1.0
[0.36507607 0.03930308 0.40473455 0.03965848 0.44502031 0.04028577],1.0,1.0
