State,Action,Action wo Noise
[-0.46377707  0.         -0.46377707  0.         -0.46377707  0.        ],-0.9999885,-0.9999885
[-0.46572331 -0.00194624 -0.46960142 -0.00387811 -0.47538273 -0.00578131],-0.99999845,-0.99999845
[-0.48302439 -0.00764166 -0.49246961 -0.00944522 -0.50364796 -0.01117835],-0.9999997,-0.9999997
[-0.51647585 -0.01282789 -0.53085715 -0.01438131 -0.54668402 -0.01582687],-0.99999976,-0.99999976
[-0.56383789 -0.01715387 -0.5821907  -0.01835281 -0.60160633 -0.01941563],-0.9999989,-0.9999989
[-0.62194222 -0.0203359  -0.6430512  -0.02110897 -0.66478333 -0.02173213],-0.99997586,-0.99997586
[-0.68698791 -0.02220459 -0.70951553 -0.02252762 -0.73221991 -0.02270438],-0.99772835,-0.99772835
[-0.75495639 -0.02273648 -0.77759029 -0.02263389 -0.79999489 -0.02240461],-0.576208,-0.576208
[-0.82142035 -0.02142546 -0.84176201 -0.02034165 -0.86092792 -0.01916592],0.99017465,0.99017465
[-0.87648886 -0.01556094 -0.88838527 -0.01189641 -0.89657484 -0.00818957],0.99999833,0.99999833
"[-9.01015325e-01 -4.44048529e-03 -9.01692388e-01 -6.77063459e-04
 -8.98603878e-01  3.08850993e-03]",1.0,1.0
[-0.89175968  0.0068442  -0.88118241  0.01057727 -0.86690884  0.01427357],1.0,1.0
[-0.84899211  0.01791673 -0.82750448  0.02148764 -0.80254045  0.02496403],1.0,1.0
[-0.77422012  0.02832033 -0.74269229  0.03152783 -0.70813704  0.03455525],1.0,1.0
[-0.67076738  0.03736966 -0.63082947  0.03993791 -0.58860112  0.04222834],1.0,1.0
[-0.54438834  0.04421278 -0.49851975  0.0458686  -0.45133906  0.04718068],1.0,1.0
[-0.40319609  0.04814297 -0.35443663  0.04875946 -0.30539213  0.0490445 ],1.0,1.0
[-0.25636977  0.04902236 -0.20764373  0.04872603 -0.15944813  0.0481956 ],1.0,1.0
[-0.11197192  0.04747621 -0.06535599  0.04661594 -0.01969215  0.04566384],1.0,1.0
[0.02497605 0.0446682  0.06865126 0.04367521 0.1113793  0.04272805],1.0,1.0
[0.15324562 0.04186631 0.19437151 0.04112589 0.23491051 0.04053901],1.0,1.0
[0.27504506 0.04013455 0.31498346 0.0399384  0.35495741 0.03997394],1.0,1.0
