State,Action,Action wo Noise
[-0.57403682  0.         -0.57403682  0.         -0.57403682  0.        ],-0.9963366,-0.9963366
[-0.57515449 -0.00111766 -0.57738152 -0.00222704 -0.58070144 -0.00331992],-0.9989362,-0.9989362
[-0.58509359 -0.00439215 -0.59052554 -0.00543195 -0.59695731 -0.00643177],-0.99954987,-0.99954987
[-0.60434265 -0.00738534 -0.61262764 -0.00828499 -0.62175214 -0.00912451],-0.9994436,-0.9994436
[-0.63165026 -0.00989811 -0.64225127 -0.01060101 -0.65348022 -0.01122896],-0.99796873,-0.99796873
[-0.66525648 -0.01177626 -0.67749895 -0.01224247 -0.6901247  -0.01262575],-0.97703534,-0.97703534
[-0.70301836 -0.01289366 -0.71609598 -0.01307761 -0.72927433 -0.01317835],-0.5031713,-0.5031713
[-0.74176091 -0.01248658 -0.75348037 -0.01171946 -0.76436392 -0.01088356],0.94311404,0.94311404
[-0.77218004 -0.00781611 -0.77688519 -0.00470515 -0.77845361 -0.00156843],0.99994016,0.99994016
[-0.77679157  0.00166204 -0.77190808  0.00488349 -0.76382989  0.0080782 ],0.99999976,0.99999976
[-0.75260192  0.01122796 -0.73828839  0.01431353 -0.72097373  0.01731467],1.0,1.0
[-0.70076375  0.02020998 -0.67778671  0.02297704 -0.65219407  0.02559265],1.0,1.0
[-0.62416071  0.02803336 -0.59388452  0.03027619 -0.56158508  0.03229943],1.0,1.0
[-0.52750137  0.03408372 -0.49188838  0.03561298 -0.45501287  0.03687552],1.0,1.0
[-0.41714812  0.03786474 -0.37856826  0.03857986 -0.33954213  0.03902613],1.0,1.0
[-0.30032734  0.03921479 -0.26116465  0.03916269 -0.22227309  0.03889156],1.0,1.0
[-0.18384601  0.03842708 -0.14604823  0.03779778 -0.1090143   0.03703393],1.0,1.0
[-0.07284786  0.03616644 -0.03762196  0.0352259  -0.00338016  0.03424181],1.0,1.0
[0.02986178 0.03324194 0.06211374 0.03225196 0.09340898 0.03129524],1.0,1.0
[0.12380174 0.03039276 0.15336495 0.02956321 0.18218814 0.02882319],1.0,1.0
[0.21037554 0.0281874  0.23804453 0.02766899 0.26532437 0.02727984],1.0,1.0
[0.29235523 0.02703086 0.31928757 0.02693234 0.34628173 0.02699416],1.0,1.0
[0.37350786 0.02722612 0.40114595 0.0276381  0.42938617 0.02824022],1.0,1.0
