State,Action,Action wo Noise
[-0.49642286  0.         -0.49642286  0.         -0.49642286  0.        ],1.0,1.0
[-0.49512646  0.00129641 -0.49254333  0.00258312 -0.48869279  0.00385054],1.0,1.0
[-0.48360356  0.00508923 -0.47731358  0.00628998 -0.46986962  0.00744396],1.0,1.0
[-0.46132689  0.00854273 -0.45174848  0.00957841 -0.44120479  0.01054369],1.0,1.0
[-0.42977278  0.01143201 -0.41753521  0.01223757 -0.40457976  0.01295545],1.0,1.0
[-0.39099811  0.01358165 -0.37688494  0.01411317 -0.36233694  0.014548  ],1.0,1.0
[-0.34745177  0.01488517 -0.33232707  0.0151247  -0.31705947  0.0152676 ],0.99089485,1.0
[-0.30175734  0.01530213 -0.28651255  0.01524479 -0.27141338  0.01509917],1.0,1.0
[-0.25653027  0.01488311 -0.24194264  0.01458762 -0.22772489  0.01421775],0.4321868,0.99999976
[-0.21479779  0.0129271  -0.20322108  0.01157672 -0.19304568  0.0101754 ],0.6911732,0.9999993
[-0.18392586  0.00911982 -0.17589827  0.00802759 -0.16899384  0.00690443],0.42155087,0.9999969
[-0.16364263  0.00535122 -0.15986382  0.0037788  -0.15767065  0.00219317],0.8079449,0.99998903
[-0.15649106  0.00117959 -0.15632907  0.00016199 -0.15718523 -0.00085616],1.0,0.9999745
[-0.15876855 -0.00158332 -0.1610736  -0.00230505 -0.16409241 -0.00301881],1.0,0.99996495
[-0.16781437 -0.00372196 -0.17222615 -0.00441177 -0.17731158 -0.00508544],0.606786,0.99996233
[-0.18364141 -0.00632983 -0.19119116 -0.00754975 -0.19993065 -0.00873949],0.9135042,0.999959
[-0.20936351 -0.00943287 -0.219449   -0.01008549 -0.23014174 -0.01069274],0.89633167,0.9999709
[-0.24141742 -0.01127568 -0.25322109 -0.01180367 -0.26549294 -0.01227184],1.0,0.9999864
[-0.27801286 -0.01251992 -0.2907125  -0.01269964 -0.30352012 -0.01280762],0.8508944,0.99999523
[-0.31658465 -0.01306454 -0.32982755 -0.0132429  -0.34316692 -0.01333937],1.0,0.99999857
[-0.3562944  -0.01312748 -0.36912465 -0.01283024 -0.38157242 -0.01244777],0.78191864,0.99999976
[-0.39388057 -0.01230815 -0.40596436 -0.01208379 -0.41773934 -0.01177497],1.0,1.0
[-0.42879498 -0.01105564 -0.4390521  -0.01025712 -0.44843654 -0.00938444],1.0,1.0
[-0.45687994 -0.0084434  -0.46432039 -0.00744045 -0.47070309 -0.0063827 ],1.0,1.0
[-0.47598085 -0.00527776 -0.48011453 -0.00413368 -0.48307341 -0.00295888],0.70067334,1.0
[-0.48528448 -0.00221107 -0.48673126 -0.00144678 -0.48740297 -0.00067171],1.0,1.0
[-0.48684562  0.00055735 -0.48506336  0.00178226 -0.48206947  0.00299389],0.98296857,1.0
[-0.4779118   0.00415768 -0.47262125  0.00529055 -0.46623709  0.00638416],1.0,1.0
[-0.45878103  0.00745607 -0.45030804  0.00847299 -0.44088031  0.00942773],1.0,1.0
[-0.43056662  0.01031369 -0.41944165  0.01112497 -0.40758521  0.01185644],0.9491833,1.0
[-0.39515764  0.01242757 -0.38224593  0.0129117  -0.36893911  0.01330682],1.0,1.0
[-0.35525107  0.01368805 -0.34127264  0.01397843 -0.32709448  0.01417816],1.0,1.0
[-0.31280621  0.01428827 -0.2984956   0.01431061 -0.28424784  0.01424776],1.0,1.0
[-0.27014487  0.01410296 -0.25626487  0.01388    -0.24268174  0.01358313],0.91787994,1.0
[-0.22958798  0.01309376 -0.21704748  0.0125405  -0.20511864  0.01192884],0.8131598,0.99999976
[-0.19401149  0.01110716 -0.18377295  0.01023853 -0.17444427  0.00932869],0.6889807,0.9999993
[-0.1662475   0.00819676 -0.15921273  0.00703477 -0.1533647   0.00584803],0.1657518,0.9999974
[-0.14950806  0.00385664 -0.14765552  0.00185254 -0.14781306 -0.00015754],0.5446266,0.99998856
[-0.14941187 -0.0015988  -0.15244676 -0.0030349  -0.15690779 -0.00446103],0.751303,0.9999726
[-0.16246997 -0.00556218 -0.16911407 -0.0066441  -0.17681631 -0.00770224],0.7887476,0.999964
[-0.18549187 -0.00867557 -0.19510713 -0.00961525 -0.20562309 -0.01051597],0.82851017,0.999969
[-0.21693553 -0.01131243 -0.22899418 -0.01205866 -0.24174298 -0.0127488 ],0.6669282,0.99998116
[-0.25536226 -0.01361928 -0.26978272 -0.01442046 -0.28492771 -0.01514499],0.25405774,0.99999094
[-0.30133257 -0.01640486 -0.31890253 -0.01756996 -0.33753194 -0.01862941],0.55489933,0.99999595
[-0.35665315 -0.01912121 -0.37614241 -0.01948926 -0.39586952 -0.01972711],0.8854958,0.9999988
[-0.41520309 -0.01933357 -0.43400713 -0.01880404 -0.4521468  -0.01813967],0.913968,0.99999976
[-0.46944732 -0.01730052 -0.48578123 -0.01633392 -0.50102722 -0.01524599],1.0,1.0
[-0.51494237 -0.01391514 -0.52742243 -0.01248006 -0.53837381 -0.01095138],0.4712887,1.0
[-0.54850748 -0.01013367 -0.55774758 -0.0092401  -0.56602508 -0.0082775 ],0.4123734,1.0
[-0.57336668 -0.0073416  -0.57971785 -0.00635117 -0.58503154 -0.0053137 ],0.8512289,1.0
"[-5.88610256e-01 -3.57871224e-03 -5.90427624e-01 -1.81736809e-03
 -5.90470283e-01 -4.26593694e-05]",0.9308775,1.0
[-0.58861845  0.00185184 -0.58488573  0.00373271 -0.57929964  0.0055861 ],0.3323565,1.0
[-0.57279919  0.00650045 -0.56543255  0.00736665 -0.55725444  0.00817811],0.45085737,1.0
[-0.54814805  0.00910639 -0.53818143  0.00996662 -0.52742918  0.01075225],0.47407854,1.0
[-0.51593709  0.01149209 -0.50379134  0.01214575 -0.49108294  0.0127084 ],0.8461962,1.0
[-0.47734873  0.01373421 -0.46269098  0.01465774 -0.44721821  0.01547277],0.9354829,1.0
[-0.43091008  0.01630814 -0.41388496  0.01702512 -0.39626469  0.01762027],0.9441104,1.0
[-0.3781602   0.01810449 -0.35969606  0.01846414 -0.34099608  0.01869998],0.643084,1.0
[-0.32263352  0.01836256 -0.30472391  0.01790961 -0.28737579  0.01734812],0.7649778,1.0
[-0.27050727  0.01686853 -0.25421226  0.01629501 -0.23857733  0.01563493],0.555197,1.0
[-0.22399614  0.01458119 -0.21053861  0.01345752 -0.19826598  0.01227263],0.9186774,0.99999976
[-0.18668598  0.01158    -0.17584603  0.01083995 -0.16578819  0.01005784],0.8271884,0.99999905
[-0.15668667  0.00910152 -0.14857322  0.00811345 -0.14147474  0.00709848],1.0,0.9999969
